Batch Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EventTime,SizerBatchId,GrowerCode,GrowerName,BatchName,StartTime,EventTime,Name,SizerId,BatchId,DensityMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/2017 16:52,830,P 98,Glen Wright,10_08,11/14/2017 8:47,11/14/2017 16:52,#28 Pro 98 Lemons,28,830,Disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EventTime,Cup,Lane,Weight,LR_Diff,DownWeight,UpWeight,GradeValue,MajorDiameter,MinorDiameter,Volume,VisionGrade,Grade,SizerSize,SizerGrade,SizerQuality,RodPulse,RodIndex,BatchId,SizeName,GradeName,QualityName,InternalQuality1,InternalQuality2,InternalQuality3,InternalQuality4,InternalQuality5,InternalQuality6,InternalQuality7,InternalQuality8,CupWeight,FruitLength,Subkey,Provider,Offset,Grade,Lane,Dark Yellow,Yellow,Light Yellow,Light Green,Green,Dark Green,Scar,Start of Batch,Conveyor,Texture,Smoothness,Roundness,Vertical Diameter Stability,Stem Area,Curvature,Flatness,Lemon (Dark Yellow +),2nd Color Variation (Dark Yellow +),Major Diameter (mm),Minor Diameter (mm),Volume (ml),Cyclic Rod Number,Trip Rod,Fruit Center X (mm),Fruit Center Y (mm)
11/14/2017 16:53,352,1,145.8,34.4,55.7,90.1,0,71.4,71.9,189.5,7,H,11,8,1,50,96,830,75,H St,Q1,0,0,0,0,0,0,0,0,230.2,1,0,1,28,H,1,0.1893,7.1333,0.0325,0.4206,0,0,0,92.2167,0,8808.0117,100,96.1343,18.1236,0,7.9104,2.9995,130.4552,45.9827,71.4272,71.9278,189.5181,22,41484,2.9045,-2.471
11/14/2017 16:54,84,1,121.5,23.5,49,72.5,0,57.9,58,132.4,0,A,8,1,1,250,140,830,140,A,Q1,0,0,0,0,0,0,0,0,230.6,1,0,1,28,A,1,0,1.4309,2.0915,96.4579,0.0088,0,0.0066,0.0022,0,1296.5377,100,69.0453,0.955,95.9205,3.2794,6.7838,61.4355,23.7358,57.8573,57.9994,132.4297,222,42196,3.9418,-1.5717
11/14/2017 16:54,101,1,186.5,22.3,82.1,104.4,0,69.1,69.5,207,0,A,11,1,1,11,157,830,75,A,Q1,0,0,0,0,0,0,0,0,230.6,1,0,1,28,A,1,0,0.259,0,99.7095,0.0298,0,0,0,0,1419.42,70.3993,79.2554,2.3474,56.5866,3.5532,7.0522,51.84,9.542,69.1025,69.4919,207.0087,239,42213,3.5873,-0.9861
11/14/2017 16:54,104,1,178,29.9,74.05,103.95,0,66,66.1,196.2,0,A,10,1,1,14,160,830,95,A,Q1,0,0,0,0,0,0,0,0,230.5,1,0,1,28,A,1,0,2.7035,1.5511,95.3433,0.0315,0,0,0.3672,0,1286.1466,100,72.0547,0.755,72.362,2.783,6.2265,37.3212,19.0852,66.0465,66.1193,196.2296,242,42216,2.2646,-4.0083
11/14/2017 16:54,106,1,151,26.2,62.4,88.6,0,63.2,63.2,164.5,0,A,9,1,1,16,162,830,115,A,Q1,0,0,0,0,0,0,0,0,230.2,1,0,1,28,A,1,0,0.0161,0,99.9819,0.002,0,0,0,0,1307.5133,100,76.2722,1.3887,65.7522,3.1097,5.352,24.1243,6.7854,63.158,63.1681,164.5305,244,42218,3.7748,-1.8084
11/14/2017 16:54,110,1,120.2,21.3,49.45,70.75,0,59.7,59.9,129.7,0,A,9,1,1,20,166,830,115,A,Q1,0,0,0,0,0,0,0,0,230.1,1,0,1,28,A,1,0,4.8521,3.4146,91.4901,0,0,0.2167,0.0169,0,772.176,100,82.8849,2.3371,31.7294,2.8663,5.7629,80.758,19.0151,59.7257,59.9111,129.6536,248,42222,3.0341,-0.5268
11/14/2017 16:54,112,1,151.2,39.2,56,95.2,0,63.8,63.9,171,0,A,10,1,1,22,168,830,95,A,Q1,0,0,0,0,0,0,0,0,231,1,0,1,28,A,1,0,9.2119,12.2681,78.2881,0,0,0,0.2262,0,2576.3447,86.8927,73.5401,1.3789,96.9778,3.8008,4.0457,101.0088,17.143,63.8349,63.8541,171.0455,250,42224,2.8502,-2.7351
11/14/2017 16:54,114,1,181.8,21.7,80.05,101.75,0,67.3,67.3,203.5,0,A,10,1,1,24,170,830,95,A,Q1,0,0,0,0,0,0,0,0,230.3,1,0,1,28,A,1,0,1.7967,0,98.1776,0.0223,0,0.0034,0,0,1306.8546,100,74.8151,1.5282,52.7647,2.8023,5.4512,85.0207,8.3204,67.3302,67.343,203.5254,252,42226,3.4019,-1.2309
11/14/2017 16:54,116,1,149.2,28.4,60.4,88.8,0,62.7,62.7,163.5,0,A,9,1,1,26,172,830,115,A,Q1,0,0,0,0,0,0,0,0,229.8,1,0,1,28,A,1,0,2.3471,7.1651,90.4359,0,0,0.004,0.04,0,1106.1987,100,75.5931,1.2555,62.2638,3.9948,5.7078,70.4549,9.2939,62.6557,62.667,163.5159,254,42228,4.7966,-1.8135
11/14/2017 16:54,119,1,153.6,29,62.3,91.3,0,61.8,62.3,164.9,0,A,9,1,1,29,175,830,115,A,Q1,0,0,0,0,0,0,0,0,230.4,1,0,1,28,A,1,0,0.7033,0.1974,99.0821,0.0134,0,0,0,0,1186.7112,87.5951,72.159,1.221,91.4457,2.2258,7.2746,34.9203,13.5709,61.7761,62.2551,164.8657,1,42231,2.8436,-1.5426
