Batch Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EventTime,SizerBatchId,GrowerCode,GrowerName,BatchName,StartTime,EventTime,Name,SizerId,BatchId,DensityMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/2017 17:32,843,P 98,Glen Wright,10_04,11/14/2017 9:29,11/14/2017 17:32,#28 Pro 98 Lemons,28,843,Disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EventTime,Cup,Lane,Weight,LR_Diff,DownWeight,UpWeight,GradeValue,MajorDiameter,MinorDiameter,Volume,VisionGrade,Grade,SizerSize,SizerGrade,SizerQuality,RodPulse,RodIndex,BatchId,SizeName,GradeName,QualityName,InternalQuality1,InternalQuality2,InternalQuality3,InternalQuality4,InternalQuality5,InternalQuality6,InternalQuality7,InternalQuality8,CupWeight,FruitLength,Subkey,Provider,Offset,Grade,Lane,Dark Yellow,Yellow,Light Yellow,Light Green,Green,Dark Green,Scar,Start of Batch,Conveyor,Texture,Smoothness,Roundness,Vertical Diameter Stability,Stem Area,Curvature,Flatness,Lemon (Dark Yellow +),2nd Color Variation (Dark Yellow +),Major Diameter (mm),Minor Diameter (mm),Volume (ml),Cyclic Rod Number,Trip Rod,Fruit Center X (mm),Fruit Center Y (mm)
11/14/2017 17:32,555,1,132.9,22,55.45,77.45,0,71.5,72,190.4,7,H,11,8,1,141,193,843,75,H St,Q1,0,0,0,0,0,0,0,0,230.1,1,0,1,28,H,1,0.0476,10.0691,0.2591,0.0857,0,0,0,89.5346,0,7936.9731,100,95.5975,15.407,0,7.6859,3.2843,141.0167,24.405,71.4531,72.0357,190.4169,113,61287,3.3662,-2.2309
11/14/2017 17:33,932,1,144.3,20.9,61.7,82.6,0,62.5,62.6,155.4,0,A,9,1,1,6,236,843,115,A,Q1,0,0,0,0,0,0,0,0,229.8,1,0,1,28,A,1,0,1.6514,0.3503,97.9503,0.0396,0,0,0.0063,0,629.2027,100,77.5574,1.6389,45.8483,3.6877,6.3801,44.5616,8.9255,62.5305,62.5514,155.3845,234,61664,4.7812,-2.2538
11/14/2017 17:33,957,1,188.9,43.8,72.55,116.35,0,67.6,68,211.1,0,A,11,1,1,31,261,843,75,A,Q1,0,0,0,0,0,0,0,0,229.9,1,0,1,28,A,1,0,8.1324,0,91.7481,0.0049,0,0.1129,0,0,2740.4214,81.3274,73.4963,1.4789,95.155,4.6136,3.3432,92.4281,8.0169,67.5736,67.9803,211.108,3,61689,4.1095,-3.4293
11/14/2017 17:33,963,1,142,27.2,57.4,84.6,0,63,63.1,155.4,0,A,9,1,1,37,267,843,115,A,Q1,0,0,0,0,0,0,0,0,229.8,1,0,1,28,A,1,0,2.0716,0,97.8751,0.0491,0,0,0,0,803.9109,100,81.4832,3.2174,50.8101,3.9104,3.4107,44.6123,10.8336,62.9791,63.075,155.3681,9,61695,2.5488,-3.5864
11/14/2017 17:33,977,1,123,36.5,43.25,79.75,0,60.1,60.1,134.9,0,A,9,1,1,51,281,843,115,A,Q1,0,0,0,0,0,0,0,0,230.1,1,0,1,28,A,1,0,15.0463,34.3309,49.472,0,0,0.0069,1.1393,0,547.7755,100,79.1549,1.965,38.01,3.483,4.8239,104.3272,14.0857,60.065,60.0922,134.9316,23,61709,3.6298,-3.502
11/14/2017 17:33,6,1,114.4,28.8,42.8,71.6,0,57,64.7,120.6,0,A,10,1,1,60,290,843,95,A,Q1,0,0,0,0,0,0,0,0,232,1,0,1,28,A,1,0,2.1004,0.7696,97.063,0.0199,0,0,0.0422,0,690.8423,94.0779,75.8171,2.1817,0,2.8667,6.331,55.3219,29.4013,56.9572,64.7305,120.564,32,61718,3.04,-1.4585
11/14/2017 17:33,19,1,178.2,24,77.1,101.1,0,66.6,66.6,202,0,A,10,1,1,73,303,843,95,A,Q1,0,0,0,0,0,0,0,0,230.2,1,0,1,28,A,1,0.0051,14.6858,21.2572,62.8382,0.0068,0,0,1.2019,0,2832.1802,83.7685,71.3659,1.6431,70.0449,2.1681,4.6037,99.2986,39.0614,66.5639,66.6207,201.9919,45,61731,3.9699,-0.5707
11/14/2017 17:33,25,1,168,29.5,69.25,98.75,0,65.7,65.7,187.2,0,A,10,1,1,79,309,843,95,A,Q1,0,0,0,0,0,0,0,0,230.5,1,0,1,28,A,1,0,2.5217,1.4629,95.9879,0.011,0,0,0.0128,0,2219.7397,100,74.0802,1.4319,65.0311,3.1107,6.5367,72.7308,8.8612,65.7115,65.7306,187.233,51,61737,2.7636,-3.2055
11/14/2017 17:33,47,1,169,26.4,71.3,97.7,0,64.7,65,190,0,A,10,1,1,101,331,843,95,A,Q1,0,0,0,0,0,0,0,0,230.4,1,0,1,28,A,1,0,2.6941,8.6969,88.5267,0.0298,0,0,0.0473,0,2705.6501,72.109,69.4098,1.8759,88.4941,3.7638,5.3158,66.3267,28.1015,64.744,64.9755,190.0058,73,61759,4.1057,-0.965
11/14/2017 17:33,49,1,192.7,39.7,76.5,116.2,0,69.1,69.3,211.5,0,A,11,1,1,103,333,843,75,A,Q1,0,0,0,0,0,0,0,0,230.8,1,0,1,28,A,1,0,1.5376,0,98.4607,0.0017,0,0,0,0,1803.5811,87.5852,76.298,2.1386,72.283,3.6087,6.6755,48.5891,9.3318,69.08,69.2581,211.5429,75,61761,3.4065,-2.8584
11/14/2017 17:33,53,1,124.7,41.9,41.4,83.3,0,58.4,58.5,133.1,0,A,8,1,1,107,3,843,140,A,Q1,0,0,0,0,0,0,0,0,231.4,1,0,1,28,A,1,0,0.0114,0,99.9749,0.0091,0,0,0.0046,0,372.8528,100,75.3571,1.2818,50.1199,2.168,4.9976,36.9694,6.2433,58.4166,58.4867,133.0501,79,61765,3.8548,-2.6041
11/14/2017 17:33,54,1,120.6,31.7,44.45,76.15,0,58.3,58.4,133.9,0,A,8,1,1,108,4,843,140,A,Q1,0,0,0,0,0,0,0,0,230.7,1,0,1,28,A,1,0,0.0893,0,99.9042,0.0022,0,0,0,0,1488.6993,100,69.4499,1.4611,78.21,2.4564,6.0566,42.4956,6.3441,58.3461,58.4221,133.9023,80,61766,3.3752,-3.2788
11/14/2017 17:33,56,1,205.4,34.5,85.45,119.95,0,70.2,70.5,229.5,0,A,11,1,1,110,6,843,75,A,Q1,0,0,0,0,0,0,0,0,230.9,1,0,1,28,A,1,0,0.747,0.036,99.2029,0.0125,0,0,0,0,2844.4448,91.2792,71.5779,1.6977,86.5326,3.3031,6.4188,58.3913,8.6965,70.2499,70.4611,229.4755,82,61768,3.3021,-3.1758
11/14/2017 17:33,57,1,111.7,12,49.85,61.85,0,58.2,58.3,123.7,0,A,8,1,1,111,7,843,140,A,Q1,0,0,0,0,0,0,0,0,230.9,1,0,1,28,A,1,0,4.3542,0.0337,95.6049,0.0048,0,0,0,0,919.4951,100,77.5142,2.8161,60.4647,4.238,4.1645,74.967,7.4714,58.1664,58.2536,123.717,83,61769,3.8996,-2.475
11/14/2017 17:33,61,1,173.1,20.5,76.3,96.8,0,66.3,66.4,188.3,0,A,10,1,1,115,11,843,95,A,Q1,0,0,0,0,0,0,0,0,230.8,1,0,1,28,A,1,0,3.2331,0.5142,96.2094,0.0108,0,0,0.0307,0,1665.3513,92.6957,76.9034,1.5406,68.6301,3.0528,4.1741,60.3626,11.3375,66.3212,66.4009,188.2513,87,61773,2.1077,-2.0209
11/14/2017 17:33,63,1,149.6,45.6,52,97.6,0,62.3,62.5,165,0,A,9,1,1,117,13,843,115,A,Q1,0,0,0,0,0,0,0,0,230.6,1,0,1,28,A,1,0,0.6016,0.1967,99.1998,0,0,0,0,0,2302.385,78.777,71.9692,1.6103,87.3486,4.4086,5.7185,42.4597,8.3571,62.2842,62.5308,165.0007,89,61775,2.1345,-3.0268
11/14/2017 17:33,65,1,132.7,23,54.85,77.85,0,59.5,59.6,143.7,0,A,9,1,1,119,15,843,115,A,Q1,0,0,0,0,0,0,0,0,231.9,1,0,1,28,A,1,0,2.7193,1.9221,95.3479,0.0063,0,0,0.0021,0,607.9094,100,71.6707,0.7785,68.4069,2.821,5.4288,53.7187,13.8321,59.5435,59.5846,143.6804,91,61777,2.3298,-1.4266
11/14/2017 17:33,70,1,178.6,27,75.8,102.8,0,68.8,75.2,199.6,0,A,12,1,1,124,20,843,63,A,Q1,0,0,0,0,0,0,0,0,231.8,1,0,1,28,A,1,0,3.7844,0.5266,95.4312,0.0215,0,0,0.231,0,1391.3778,92.3463,81.8473,1.0452,0,3.514,3.7437,66.5231,18.9065,68.7589,75.1821,199.5644,96,61782,4,-2.3364
11/14/2017 17:33,71,1,186.9,20,83.45,103.45,0,68.6,68.9,210.4,0,A,11,1,1,125,21,843,75,A,Q1,0,0,0,0,0,0,0,0,230.9,1,0,1,28,A,1,0,2.0628,2.6232,95.2858,0.0216,0,0.0033,0,0,1307.7842,84.4088,75.4166,2.3787,52.5188,2.6289,3.6276,65.17,12.8824,68.6138,68.8523,210.3817,97,61783,2.6581,-1.1035
11/14/2017 17:33,72,1,174.6,34.4,70.1,104.5,0,66.8,66.9,195.2,0,A,10,1,1,126,22,843,95,A,Q1,0,0,0,0,0,0,0,0,230.8,1,0,1,28,A,1,0,2.488,5.068,92.3768,0.0071,0,0,0.0584,0,1477.8777,69.7494,76.4436,1.5703,57.8448,2.9557,4.0171,59.6986,16.4017,66.7575,66.8955,195.2019,98,61784,2.9007,-1.5764
11/14/2017 17:33,74,1,347.9,43.6,152.15,195.75,0,83.8,84.7,373.2,0,A,13,1,1,128,24,843,Over,A,Q1,0,0,0,0,0,0,0,0,230.1,1,0,1,28,A,1,0,4.4148,0,95.4293,0.0198,0,0.0079,0.1242,0,2163.8052,100,80.4582,1.5097,46.2121,5.1477,3.8781,81.7156,13.7675,83.7727,84.6599,373.2055,100,61786,2.3014,-2.3393
11/14/2017 17:33,76,1,145.5,19.8,62.85,82.65,0,63.8,63.9,162.4,0,A,10,1,1,130,26,843,95,A,Q1,0,0,0,0,0,0,0,0,230.7,1,0,1,28,A,1,0,6.2815,0.2596,93.346,0.0059,0,0,0.103,0,1410.7838,100,77.7527,1.1509,47.5919,3.3605,5.7763,76.1138,8.9257,63.7946,63.8654,162.4421,102,61788,2.1568,-1.1475
11/14/2017 17:33,77,1,158.3,28.2,65.05,93.25,0,64.5,64.6,179.6,0,A,10,1,1,131,27,843,95,A,Q1,0,0,0,0,0,0,0,0,230.9,1,0,1,28,A,1,0,2.783,0,97.0654,0.0108,0,0,0.1372,0,1825.8331,90.9775,71.6956,1.7027,86.634,3.685,5.2396,69.0174,8.5316,64.5035,64.6401,179.6448,103,61789,3.2411,-0.4666
11/14/2017 17:33,80,1,157.5,6.3,75.6,81.9,0,66.3,66.6,168.3,0,A,10,1,1,134,30,843,95,A,Q1,0,0,0,0,0,0,0,0,230.6,1,0,1,28,A,1,0,1.1409,0,98.7985,0.0081,0,0,0.0485,0,1117.7561,100,86.7484,2.5213,63.0398,4.596,3.8532,50.2106,11.981,66.2939,66.6062,168.284,106,61792,2.811,-1.881
11/14/2017 17:33,82,1,133.7,17.7,58,75.7,0,60.2,60.2,146.8,0,A,9,1,1,136,32,843,115,A,Q1,0,0,0,0,0,0,0,0,231,1,0,1,28,A,1,0,2.5944,0.9718,96.3774,0.0499,0,0,0,0,666.0209,100,74.7808,1.9917,43.4966,3.1293,3.9709,55.8713,15.1502,60.1527,60.1769,146.8092,108,61794,2.8626,-1.5693
11/14/2017 17:33,85,1,151.5,10.6,70.45,81.05,0,64.2,64.5,165.7,0,A,10,1,1,139,35,843,95,A,Q1,0,0,0,0,0,0,0,0,230.5,1,0,1,28,A,1,0,0.9903,0,98.9884,0.0193,0,0,0.0019,0,2242.8052,80.9056,75.725,1.2105,62.6305,4.0915,4.7237,42.8575,7.0936,64.246,64.5204,165.6816,111,61797,3.6819,0.8379
11/14/2017 17:33,87,1,148.1,26,61.05,87.05,0,65.1,65.7,161.6,0,A,10,1,1,141,37,843,95,A,Q1,0,0,0,0,0,0,0,0,230.5,1,0,1,28,A,1,0,21.4625,11.4627,66.7315,0.0272,0,0,0.3077,0,1156.5548,100,85.2472,2.1236,17.731,3.477,3.4466,107.8485,13.1816,65.0554,65.6542,161.6157,113,61799,2.9249,-1.4732
11/14/2017 17:33,88,1,128.2,20.2,54,74.2,0,60.6,60.7,138,0,A,9,1,1,142,38,843,115,A,Q1,0,0,0,0,0,0,0,0,230.2,1,0,1,28,A,1,0,0.1292,0,99.8504,0.0181,0,0,0,0,715.7598,88.1235,78.0223,1.818,48.8371,2.9332,4.8031,33.4869,6.843,60.6056,60.6603,137.9614,114,61800,2.2396,-1.012
11/14/2017 17:33,93,1,121,-8.4,64.7,56.3,0,59,59.1,128.6,0,A,8,1,1,147,43,843,140,A,Q1,0,0,0,0,0,0,0,0,230.6,1,0,1,28,A,1,0,0.0966,0,99.8987,0,0,0,0,0,1133.8044,100,77.5921,1.1934,59.1503,3.2762,4.4968,45.6734,6.5341,58.9844,59.0508,128.551,119,61805,3.0537,-3.7255
