Batch Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EventTime,SizerBatchId,GrowerCode,GrowerName,BatchName,StartTime,EventTime,Name,SizerId,BatchId,DensityMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/2017 17:14,836,P 98,Glen Wright,10_12,11/14/2017 9:11,11/14/2017 17:14,#28 Pro 98 Lemons,28,836,Disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EventTime,Cup,Lane,Weight,LR_Diff,DownWeight,UpWeight,GradeValue,MajorDiameter,MinorDiameter,Volume,VisionGrade,Grade,SizerSize,SizerGrade,SizerQuality,RodPulse,RodIndex,BatchId,SizeName,GradeName,QualityName,InternalQuality1,InternalQuality2,InternalQuality3,InternalQuality4,InternalQuality5,InternalQuality6,InternalQuality7,InternalQuality8,CupWeight,FruitLength,Subkey,Provider,Offset,Grade,Lane,Dark Yellow,Yellow,Light Yellow,Light Green,Green,Dark Green,Scar,Start of Batch,Conveyor,Texture,Smoothness,Roundness,Vertical Diameter Stability,Stem Area,Curvature,Flatness,Lemon (Dark Yellow +),2nd Color Variation (Dark Yellow +),Major Diameter (mm),Minor Diameter (mm),Volume (ml),Cyclic Rod Number,Trip Rod,Fruit Center X (mm),Fruit Center Y (mm)
11/14/2017 17:14,416,1,139.1,20.5,59.3,79.8,0,71.6,72.1,191.1,7,H,11,8,1,142,252,836,75,H St,Q1,0,0,0,0,0,0,0,0,230,1,0,1,28,H,1,0.042,6.2939,0.0363,0.2272,0,0,0,93.3948,0,8139.0107,100,96.3444,17.0501,0,7.4132,3.1074,139.9187,29.3208,71.5836,72.0616,191.1308,114,52328,2.1479,-1.5705
11/14/2017 17:15,24,1,163,25.5,68.75,94.25,0,65.9,66,182.1,0,A,10,1,1,218,172,836,95,A,Q1,0,0,0,0,0,0,0,0,229.9,1,0,1,28,A,1,0,2.9595,13.3975,83.467,0.0185,0,0,0.1519,0,1105.3042,84.3434,78.7994,2.2402,41.2569,2.8988,4.6672,71.9271,35.8006,65.8904,66.0264,182.1142,190,52916,5.2193,-2.5805
11/14/2017 17:15,29,1,109.4,12.9,48.25,61.15,0,57.7,62.4,116.6,0,A,9,1,1,223,177,836,115,A,Q1,0,0,0,0,0,0,0,0,230.5,1,0,1,28,A,1,0,0.8467,0.3746,98.7708,0.0026,0,0,0,0,294.4316,100,83.9706,3.486,0,3.9603,5.3935,49.2775,7.2045,57.7347,62.4297,116.6373,195,52921,2.7608,-2.9124
11/14/2017 17:15,30,1,113.6,24.2,44.7,68.9,0,59.3,63,120.3,0,A,9,1,1,224,178,836,115,A,Q1,0,0,0,0,0,0,0,0,230.2,1,0,1,28,A,1,0,0.4854,0,99.494,0.0129,0,0,0,0,306.3378,100,86.6051,3.2913,0,5.2,4.9372,56.2217,9.4789,59.2806,63.0189,120.3341,196,52922,3.9173,-3.0276
11/14/2017 17:15,31,1,137.5,28.2,54.65,82.85,0,61.9,62,148.4,0,A,9,1,1,225,179,836,115,A,Q1,0,0,0,0,0,0,0,0,230.3,1,0,1,28,A,1,0,2.6141,9.6474,87.3771,0.0022,0,0,0.355,0,609.0934,100,78.1925,2.0038,44.2231,3.2838,8.3194,73.5808,23.9047,61.9418,61.9614,148.4114,197,52923,4.3946,-2.8097
11/14/2017 17:15,34,1,131.8,30,50.9,80.9,0,62.3,68.2,147.9,0,A,11,1,1,228,182,836,75,A,Q1,0,0,0,0,0,0,0,0,230.4,1,0,1,28,A,1,0,11.4838,15.711,72.5621,0.0354,0,0.0022,0.2011,0,773.7278,100,78.4737,2.0465,0,2.3881,9.0465,101.6618,12.0992,62.2593,68.2003,147.8986,200,52926,3.986,-1.8368
11/14/2017 17:15,35,1,131.6,35.7,47.95,83.65,0,61.9,62,151.7,0,A,9,1,1,229,183,836,115,A,Q1,0,0,0,0,0,0,0,0,230.7,1,0,1,28,A,1,0,10.2297,9.0542,80.7119,0,0,0,0,0,1681.3878,100,76.0612,2.4288,62.2314,3.0328,5.7652,99.4719,13.8243,61.9378,62.024,151.7432,201,52927,4.0951,-2.7228
11/14/2017 17:15,36,1,165.2,34.7,65.25,99.95,0,65.4,65.5,186.9,0,A,10,1,1,230,184,836,95,A,Q1,0,0,0,0,0,0,0,0,231.1,1,0,1,28,A,1,0,11.3114,21.0154,67.5789,0,0,0,0.0908,0,2804.9902,79.5711,71.5117,2.1813,105.929,3.3761,4.8874,110.5797,17.5358,65.4077,65.489,186.9185,202,52928,4.7473,-2.6504
11/14/2017 17:15,38,1,136.7,25.1,55.8,80.9,0,60.8,60.8,150.4,0,A,9,1,1,232,186,836,115,A,Q1,0,0,0,0,0,0,0,0,230.4,1,0,1,28,A,1,0,5.2517,10.061,84.3742,0.0063,0,0.1044,0.1941,0,567.762,100,73.8155,1.408,77.4656,2.3794,5.885,83.6439,19.3152,60.7548,60.7868,150.4332,204,52930,3.7291,-2.3608
11/14/2017 17:15,39,1,150,27.2,61.4,88.6,0,63.2,63.3,165.9,0,A,10,1,1,233,187,836,95,A,Q1,0,0,0,0,0,0,0,0,230.6,1,0,1,28,A,1,0,3.8828,4.4206,91.5321,0.014,0,0.014,0.1324,0,1040.459,89.9819,77.3699,1.2499,48.5972,3.476,3.5085,69.0129,24.6263,63.2375,63.3007,165.8603,205,52931,4.6081,-3.3575
