Batch Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EventTime,SizerBatchId,GrowerCode,GrowerName,BatchName,StartTime,EventTime,Name,SizerId,BatchId,DensityMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/2017 20:09,876,P 98,Glen Wright,13_14,11/14/2017 12:08,11/14/2017 20:09,#28 Pro 98 Lemons,28,876,Disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EventTime,Cup,Lane,Weight,LR_Diff,DownWeight,UpWeight,GradeValue,MajorDiameter,MinorDiameter,Volume,VisionGrade,Grade,SizerSize,SizerGrade,SizerQuality,RodPulse,RodIndex,BatchId,SizeName,GradeName,QualityName,InternalQuality1,InternalQuality2,InternalQuality3,InternalQuality4,InternalQuality5,InternalQuality6,InternalQuality7,InternalQuality8,CupWeight,FruitLength,Subkey,Provider,Offset,Grade,Lane,Dark Yellow,Yellow,Light Yellow,Light Green,Green,Dark Green,Scar,Start of Batch,Conveyor,Texture,Smoothness,Roundness,Vertical Diameter Stability,Stem Area,Curvature,Flatness,Lemon (Dark Yellow +),2nd Color Variation (Dark Yellow +),Major Diameter (mm),Minor Diameter (mm),Volume (ml),Cyclic Rod Number,Trip Rod,Fruit Center X (mm),Fruit Center Y (mm)
11/14/2017 20:10,586,1,139.6,31.2,54.2,85.4,0,71.6,72.1,191.4,7,H,11,8,1,172,152,876,75,H St,Q1,0,0,0,0,0,0,0,0,230.2,1,0,1,28,H,1,0.0493,2.0916,0,0.4798,0,0,0,97.3756,0,14562.5557,88.5396,95.5042,12.9866,0,7.0724,3.6638,139.7378,34.0638,71.5677,72.1498,191.3917,144,124038,2.7939,-2.846
11/14/2017 20:10,960,1,157.5,-27.3,92.4,65.1,0,63.4,63.5,171.1,0,A,10,1,1,34,192,876,95,A,Q1,0,0,0,0,0,0,0,0,232,1,0,1,28,A,1,0,4.5235,0,95.4609,0.0117,0,0,0,0,1104.2504,100,74.7183,1.931,61.8923,2.7447,7.4644,49.5204,7.529,63.3574,63.4995,171.0906,6,124412,3.7708,-0.8548
11/14/2017 20:10,970,1,129.3,17.5,55.9,73.4,0,59.5,59.5,137.1,0,A,9,1,1,44,202,876,115,A,Q1,0,0,0,0,0,0,0,0,230.8,1,0,1,28,A,1,0,3.294,0,96.69,0.0092,0,0,0.0023,0,606.2389,100,76.2934,1.5293,33.688,2.1481,6.167,44.5391,8.7034,59.4577,59.4794,137.0707,16,124422,3.7195,-2.282
11/14/2017 20:10,971,1,143.2,12,65.6,77.6,0,62,62,157,0,A,9,1,1,45,203,876,115,A,Q1,0,0,0,0,0,0,0,0,230.8,1,0,1,28,A,1,0,2.2848,0.1281,97.5363,0.0468,0,0,0,0,959.2959,100,74.9968,1.7274,69.3363,2.2256,5.4823,54.6601,9.0279,61.9631,61.9935,156.966,17,124423,4.5407,-2.3397
11/14/2017 20:10,976,1,128.4,27.2,50.6,77.8,0,59.9,60.1,131.7,0,A,9,1,1,50,208,876,115,A,Q1,0,0,0,0,0,0,0,0,230,1,0,1,28,A,1,0,0.0046,0,99.9884,0.007,0,0,0,0,540.6241,87.0618,81.1953,4.2154,47.6073,3.003,3.8084,41.2758,7.4705,59.9244,60.0777,131.6816,22,124428,3.9281,-2.9471
11/14/2017 20:10,5,1,129.8,21.1,54.35,75.45,0,59.5,59.7,140.2,0,A,9,1,1,59,217,876,115,A,Q1,0,0,0,0,0,0,0,0,230.5,1,0,1,28,A,1,0,2.3327,0,97.6103,0.0548,0,0,0.0022,0,655.5515,100,74.7199,1.8869,65.5568,3.8619,5.8246,53.416,13.3484,59.5415,59.6632,140.2421,31,124437,4.195,-2.9769
11/14/2017 20:10,7,1,125.8,17,54.4,71.4,0,60.4,60.5,138.9,0,A,9,1,1,61,219,876,115,A,Q1,0,0,0,0,0,0,0,0,229.8,1,0,1,28,A,1,0,1.8664,0.3853,97.4558,0.0604,0,0,0.2252,0,660.0504,100,80.1441,2.6755,44.7069,3.0037,5.1804,46.6028,8.6445,60.4046,60.482,138.865,33,124439,4.0052,-1.5371
11/14/2017 20:10,8,1,110.7,26.5,42.1,68.6,0,57.8,58.1,120.1,0,A,8,1,1,62,220,876,140,A,Q1,0,0,0,0,0,0,0,0,230.4,1,0,1,28,A,1,0,3.05,0,96.8232,0.0532,0,0.0685,0.0025,0,420.4584,100,80.3984,2.9158,21.4995,3.2084,3.6976,43.5062,12.431,57.7744,58.0769,120.1169,34,124440,4.83,-0.7102
11/14/2017 20:10,12,1,203.2,24.6,89.3,113.9,0,70.5,70.6,224.6,0,A,11,1,1,66,224,876,75,A,Q1,0,0,0,0,0,0,0,0,230.6,1,0,1,28,A,1,0,1.4077,0,98.5781,0.011,0,0,0,0,1671.0587,86.5649,75.9678,0.9954,98.0461,2.9159,4.5546,51.333,6.9024,70.5016,70.572,224.616,38,124444,5.2614,-4.4453
11/14/2017 20:10,13,1,159.7,13,73.35,86.35,0,63.8,63.9,180.2,0,A,10,1,1,67,225,876,95,A,Q1,0,0,0,0,0,0,0,0,230.3,1,0,1,28,A,1,0,10.5107,1.7386,87.6808,0.0556,0,0,0.009,0,1298.9958,88.6042,71.5798,1.2499,100.9765,4.8836,4.513,85.5929,9.4788,63.8104,63.9428,180.243,39,124445,4.7663,-3.7789
