Batch Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EventTime,SizerBatchId,GrowerCode,GrowerName,BatchName,StartTime,EventTime,Name,SizerId,BatchId,DensityMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/2017 21:05,896,P 98,Glen Wright,14_15,11/14/2017 13:03,11/14/2017 21:05,#28 Pro 98 Lemons,28,896,Disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EventTime,Cup,Lane,Weight,LR_Diff,DownWeight,UpWeight,GradeValue,MajorDiameter,MinorDiameter,Volume,VisionGrade,Grade,SizerSize,SizerGrade,SizerQuality,RodPulse,RodIndex,BatchId,SizeName,GradeName,QualityName,InternalQuality1,InternalQuality2,InternalQuality3,InternalQuality4,InternalQuality5,InternalQuality6,InternalQuality7,InternalQuality8,CupWeight,FruitLength,Subkey,Provider,Offset,Grade,Lane,Dark Yellow,Yellow,Light Yellow,Light Green,Green,Dark Green,Scar,Start of Batch,Conveyor,Texture,Smoothness,Roundness,Vertical Diameter Stability,Stem Area,Curvature,Flatness,Lemon (Dark Yellow +),2nd Color Variation (Dark Yellow +),Major Diameter (mm),Minor Diameter (mm),Volume (ml),Cyclic Rod Number,Trip Rod,Fruit Center X (mm),Fruit Center Y (mm)
11/14/2017 21:05,280,1,137.4,27,55.2,82.2,0,71.6,72.1,191.4,7,H,11,8,1,126,210,896,75,H St,Q1,0,0,0,0,0,0,0,0,231.6,1,0,1,28,H,1,0.0753,4.8182,0.0113,0.2918,0.0151,0,0,94.7826,0,6596.9844,100,95.4429,19.9741,0,6.8609,3.547,144.5417,47.1947,71.5878,72.1306,191.427,98,152152,3.6476,-2.4026
11/14/2017 21:05,372,1,209.5,42.7,83.4,126.1,0,74.3,78.3,238.4,0,A,12,1,1,218,302,896,63,A,Q1,0,0,0,0,0,0,0,0,230.6,1,0,1,28,A,1,0.0154,71.309,25.4875,0.2209,0.0497,0,0,2.9124,0,2850.7354,92.1792,87.3165,6.6416,0,6.297,6.6267,159.8772,28.6365,74.3054,78.2879,238.3573,190,152244,3.5815,-3.4282
11/14/2017 21:05,381,1,131,24.2,53.4,77.6,0,62.9,63,140.4,0,A,9,1,1,227,311,896,115,A,Q1,0,0,0,0,0,0,0,0,230.8,1,0,1,28,A,1,0.0023,55.7581,40.9869,0.3081,0.0185,0,0,2.9144,0,666.3781,100,88.6526,3.6482,28.6302,4.5793,5.2643,159.263,25.3348,62.9269,63.046,140.4151,199,152253,3.5799,-2.9788
11/14/2017 21:05,385,1,111.1,23.3,43.9,67.2,0,58,62.8,115.3,0,A,9,1,1,231,315,896,115,A,Q1,0,0,0,0,0,0,0,0,230.8,1,0,1,28,A,1,0.0052,33.7298,62.7821,0.0959,0.0052,0,0,3.3662,0,699.1848,100,82.2473,5.2623,0,3.4145,8.6878,156.1557,24.4342,58.0253,62.8261,115.3407,203,152257,3.1426,-1.1794
11/14/2017 21:05,392,1,169.3,24.7,72.3,97,0,71.4,71.6,223.7,0,A,11,1,1,238,322,896,75,A,Q1,0,0,0,0,0,0,0,0,231.4,1,0,1,28,A,1,0.0081,66.1148,31.4597,0.446,0.0553,0,0,1.9078,0,2292.9011,100,80.8756,2.9397,40.3805,3.4182,4.2344,164.6764,15.8111,71.4438,71.5538,223.7271,210,152264,3.181,-3.2987
11/14/2017 21:05,397,1,143.9,27,58.45,85.45,0,63.2,71.4,167.4,0,A,11,1,1,243,327,896,75,A,Q1,0,0,0,0,0,0,0,0,230.7,1,0,1,28,A,1,0,96.3079,1.1739,0.1543,0.002,0,0.012,2.3479,0,2801.3772,100,77.0518,2.2694,0,3.6877,4.4071,181.9355,28.7085,63.2212,71.4499,167.4454,215,152269,3.5757,-1.7399
11/14/2017 21:06,411,1,154.1,20.5,66.8,87.3,0,65.5,70.9,171.2,0,A,11,1,1,1,7,896,75,A,Q1,0,0,0,0,0,0,0,0,230.4,1,0,1,28,A,1,0,39.5588,57.3867,0.3891,0.0361,0,0,2.6213,0,785.8424,91.907,82.8202,3.9385,0,3.9192,5.7187,155.8468,19.9728,65.5418,70.8925,171.1576,229,152283,4.1364,-1.7724
11/14/2017 21:06,420,1,115.5,27.2,44.15,71.35,0,56.1,56.2,114.4,0,A,8,1,1,10,16,896,140,A,Q1,0,0,0,0,0,0,0,0,230.9,1,0,1,28,A,1,0,23.2366,0.0255,76.1456,0.1608,0,0,0.4238,0,1201.5837,100,75.4277,2.4799,33.3618,3.5507,6.7564,80.5321,13.395,56.0717,56.2089,114.3881,238,152292,3.7352,-1.5696
11/14/2017 21:06,434,1,94.5,21.5,36.5,58,0,57,58.8,101,0,A,8,1,1,24,30,896,140,A,Q1,0,0,0,0,0,0,0,0,230.6,1,0,1,28,A,1,0,68.7121,27.7322,0.3419,0.3805,0,0.0178,2.8125,0,835.0703,94.1648,90.2927,9.5097,0,4.6498,7.9254,175.0267,27.7069,57.0304,58.7963,101.001,252,152306,3.3705,-3.8523
11/14/2017 21:06,435,1,197.9,22.9,87.5,110.4,0,70.6,70.9,230.9,0,A,11,1,1,25,31,896,75,A,Q1,0,0,0,0,0,0,0,0,230.4,1,0,1,28,A,1,0.0016,96.7781,0.5465,0.2938,0.0332,0,0.019,2.3232,0,5175.4976,100,75.4373,1.1646,30.9004,2.5323,6.0247,179.2124,36.5496,70.5553,70.8686,230.9071,253,152307,3.6676,-3.13
11/14/2017 21:06,439,1,100.1,21.5,39.3,60.8,0,58.1,58.9,118.2,0,A,8,1,1,29,35,896,140,A,Q1,0,0,0,0,0,0,0,0,230.6,1,0,1,28,A,1,0.0075,82.3747,10.509,3.8029,0.0249,0,0,3.2636,0,770.4857,100,79.4502,3.108,31.8604,5.4709,5.6922,153.7473,23.3932,58.1354,58.8674,118.1762,1,152311,3.7134,-0.7111
11/14/2017 21:06,441,1,112.8,28.7,42.05,70.75,0,59.4,59.5,119.7,0,A,9,1,1,31,37,896,115,A,Q1,0,0,0,0,0,0,0,0,230.5,1,0,1,28,A,1,0.0026,55.8497,39.5238,1.4438,0.0705,0,0,3.0991,0,475.7512,100,87.1954,4.1858,28.2991,3.3443,5.5041,153.9305,20.1304,59.3739,59.5034,119.7047,3,152313,3.3922,-2.9379
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights without Grade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EventTime,Cup,Lane,Weight,LR_Diff,DownWeight,UpWeight,GradeValue,MajorDiameter,MinorDiameter,Volume,VisionGrade,Grade,SizerSize,SizerGrade,SizerQuality,RodPulse,RodIndex,BatchId,SizeName,GradeName,QualityName,InternalQuality1,InternalQuality2,InternalQuality3,InternalQuality4,InternalQuality5,InternalQuality6,InternalQuality7,InternalQuality8,CupWeight,FruitLength,Subkey,Provider,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grades without Weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,Lane,Dark Yellow,Yellow,Light Yellow,Light Green,Green,Dark Green,Scar,Start of Batch,Conveyor,Texture,Smoothness,Roundness,Vertical Diameter Stability,Stem Area,Curvature,Flatness,Lemon (Dark Yellow +),2nd Color Variation (Dark Yellow +),Major Diameter (mm),Minor Diameter (mm),Volume (ml),Cyclic Rod Number,Trip Rod,Fruit Center X (mm),Fruit Center Y (mm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
