Batch Information
EventTime,SizerBatchId,GrowerCode,GrowerName,BatchName,StartTime,EventTime,Name,SizerId,BatchId,DensityMode
"2017-12-14 15:28:14",1381,"P112","Roose","06_15","2017-12-14 07:24:58","2017-12-14 15:28:15","Roose Pro 112 Mandarin ",23,1381,"Disabled"

Fruit
EventTime,Cup,Lane,Weight,LR_Diff,DownWeight,UpWeight,GradeValue,MajorDiameter,MinorDiameter,Volume,VisionGrade,Grade,SizerSize,SizerGrade,SizerQuality,RodPulse,RodIndex,BatchId,SizeName,GradeName,QualityName,InternalQuality1,InternalQuality2,InternalQuality3,InternalQuality4,InternalQuality5,InternalQuality6,InternalQuality7,InternalQuality8,CupWeight,FruitLength,Subkey,Provider,Offset,Grade,Lane,Red,Red/Orange,Dark Orange,Orange,Orange/Yellow,Yellow/Green,Green,Dark Green,Light Scar,Dark Scar,Start of Batch,Conveyor,Texture,Stem,Stem Rot,Dark Scar_duplicate_column_1,Light Scar_duplicate_column_1,Ignore,Overall Roundness,Trapeziod Angle (Deg),Stem angle,Stem Area,Smoothness,Flatness,Elongation,Volume (ml),Minor Diameter (mm),Major Diameter (mm),Touching Factor,Double Factor,Calyx size,Stem Size,IQS 1 avg,IQS 2 avg,IQS 3 avg,IQS 4 avg,Fruit,Rough skin,Ridges,Creases,Major Diameter (mm)_duplicate_column_1,Minor Diameter (mm)_duplicate_column_1,Volume (ml)_duplicate_column_1,Cyclic Rod Number,Trip Rod,Fruit Center X (mm),Fruit Center Y (mm)
"2017-12-14 15:28:29",503,1,144.6,-30.8,87.7,56.9,0,73.1,69.5,189.6,3,"D",6,4,1,217,277,1381,"mamm","D St","Q1",0,0,0,0,0,0,0,0,237.4,1,0,1,28,"D",1,0,0,0,0,0,0.6605,0,0,0,0.0546,99.2793,0,5324.9097,4397.3462,25.7385,0,0,901.8251,98.6875,180,177.7157,0,94.1378,3.5544,1.3216,189.5508,69.5463,73.095,0,0,10.4708,132.3133,16.98,18.78,0,26.13,38.0952,61.9048,0,0,73.095,69.5463,189.5508,189,888355,4.7235,-2.7952
"2017-12-14 15:29:34",120,1,154.9,48.2,53.35,101.55,0,69.2,67.3,158.7,0,"A",5,1,1,46,206,1381,"jumb","A","Q1",0,0,0,0,0,0,0,0,236.3,1,0,1,28,"A",1,0.4245,0.0922,57.5481,41.8302,0.0386,0,0.0515,0,0,0,0.0043,0,465.9899,273.8396,4.5051,0,0,187.6452,97.5371,146.7532,154.5167,0,85.9091,3.704,2.497,158.7107,67.2663,69.155,0,0,22.8571,67.3263,13.45,206.205,13.19,19.89,61.9048,38.0952,0,0,69.155,67.2663,158.7107,18,888952,1.8228,-2.5738
"2017-12-14 15:29:35",131,1,117.7,35.5,41.1,76.6,0,63.2,61.8,124.5,0,"A",4,1,1,57,217,1381,"larg","A","Q1",0,0,0,0,0,0,0,0,235.4,1,0,1,28,"A",1,0.3011,0.124,66.53,32.6855,0.2328,0.0936,0,0,0,0,0.0228,0,186.5546,66.1702,4.2033,0,0,116.1811,97.2961,180,168.623,0,93.0162,4.0529,2.7409,124.5001,61.7789,63.207,0,0,13.7309,108.7422,13.035,176.2,5.18,31,85,15,0,0,63.207,61.7789,124.5001,29,888963,4.6366,-4.275
"2017-12-14 15:29:35",133,1,101.1,26.5,37.3,63.8,0,60.4,59.2,103.9,0,"A",4,1,1,59,219,1381,"larg","A","Q1",0,0,0,0,0,0,0,0,236.6,1,0,1,28,"A",1,0.2417,0.099,68.7194,30.5759,0.2096,0.0466,0.0233,0,0,0,0.0728,0,71.8449,0,2.8261,0,0,69.0188,95.5587,180,164.2659,0,89.0954,7.0061,4.5418,103.8776,59.2038,60.3739,0,0,24.2416,79.9397,13.815,128.86,3.305,30.55,94.4444,5.5556,0,0,60.3739,59.2038,103.8776,31,888965,3.3762,-3.9947
"2017-12-14 15:29:35",134,1,120.5,18.5,51,69.5,0,64.6,62.8,125.1,0,"A",5,1,1,60,220,1381,"jumb","A","Q1",0,0,0,0,0,0,0,0,235.6,1,0,1,28,"A",1,0.1159,0.0932,73.0795,26.2175,0.3678,0.1083,0,0,0,0,0.0101,0,152.6333,0,5.7507,0,0,146.8826,96.0187,180,163.6576,0,88.0071,5.9082,4.0637,125.1127,62.7686,64.5638,9.0909,0,1.7229,70.1813,12.49,173.73,2.87,24.485,100,0,0,0,64.5638,62.7686,125.1127,32,888966,3.6803,-3.4218
"2017-12-14 15:29:35",135,1,92.9,38.4,27.25,65.65,0,58.3,56.5,94.4,0,"A",4,1,1,61,221,1381,"larg","A","Q1",0,0,0,0,0,0,0,0,235.3,1,0,1,28,"A",1,0.1754,0.1284,68.5035,30.4188,0.6453,0.0783,0.0188,0,0,0,0.0188,0,189.7182,49.479,4.6332,0,0,135.606,96.3486,166.369,165.0961,0,88.6075,5.2399,3.7187,94.3904,56.5356,58.2938,0,0,21.2142,71.2964,14.57,122.01,2.54,33.385,77.7778,16.6667,0,5.5556,58.2938,56.5356,94.3904,33,888967,3.8337,-2.9967
"2017-12-14 15:29:35",137,1,134.7,16.6,59.05,75.65,0,67.3,65.4,138.3,0,"A",5,1,1,63,223,1381,"jumb","A","Q1",0,0,0,0,0,0,0,0,236.3,1,0,1,28,"A",1,0.1036,0.0919,67.5861,31.7073,0.3792,0.0777,0.0259,0,0,0,0.0188,0,155.5088,0,14.508,0,0,141.0008,94.5637,180,157.1177,0,89.3055,7.3894,5.3673,138.3101,65.3809,67.326,0,0,3.338,80.1062,13,147.23,0,26.86,90,5,0,5,67.326,65.3809,138.3101,35,888969,2.5634,-2.9631
"2017-12-14 15:29:36",139,1,151.7,41,55.35,96.35,0,68.8,66.3,155.4,0,"A",5,1,1,65,225,1381,"jumb","A","Q1",0,0,0,0,0,0,0,0,236.3,1,0,1,28,"A",1,0.1932,0.1295,74.3661,24.6109,0.4127,0.2217,0,0,0,0,0.0549,0,420.9212,282.0304,11.4357,0,0,127.4551,97.0328,155.0498,163.4879,0,100,4.6247,3.0117,155.3959,66.2735,68.8025,0,0,2.2806,106.0683,12.77,200.075,2.36,22.99,80.9524,14.2857,0,4.7619,68.8025,66.2735,155.3959,37,888971,3.9052,-2.2089
"2017-12-14 15:29:36",141,1,148.5,32.4,58.05,90.45,0,71,68.1,150.8,0,"A",6,1,1,67,227,1381,"mamm","A","Q1",0,0,0,0,0,0,0,0,236.1,1,0,1,28,"A",1,0.2831,0.0768,66.9666,32.1027,0.4346,0.0483,0.0022,0,0,0,0.0768,0,178.4489,0,0,0,0,178.4489,91.8254,180,163.4468,0,100,15.0755,7.8091,150.7783,68.0793,70.9955,0,0,20.7936,109.0588,13.615,195.78,7.49,20.655,85,10,0,5,70.9955,68.0793,150.7783,39,888973,3.2983,-3.1134
"2017-12-14 15:29:36",145,1,141.8,29.4,56.2,85.6,0,67.9,66.5,143.2,0,"A",5,1,1,71,231,1381,"jumb","A","Q1",0,0,0,0,0,0,0,0,236.2,1,0,1,28,"A",1,0.1176,0.09,75.2232,24.154,0.293,0.0784,0.0254,0,0,0,0.0092,0,128.5096,0,5.706,0,0,122.8036,95.231,180,170.4268,0,83.7171,13.9233,3.1299,143.1967,66.535,67.9459,0,0,1.3788,132.9169,12.7,169.81,1.99,22.82,85,10,0,5,67.9459,66.535,143.1967,43,888977,2.498,-5.2566
