Batch Information
EventTime,SizerBatchId,GrowerCode,GrowerName,BatchName,StartTime,EventTime,Name,SizerId,BatchId,DensityMode
"2017-12-04 18:08:00",932,"P 43","Roose","16_19","2017-12-04 10:05:56","2017-12-04 18:08:01","Pro 43 92 E Nova ",26,932,"Disabled"

Fruit
EventTime,Cup,Lane,Weight,LR_Diff,DownWeight,UpWeight,GradeValue,MajorDiameter,MinorDiameter,Volume,VisionGrade,Grade,SizerSize,SizerGrade,SizerQuality,RodPulse,RodIndex,BatchId,SizeName,GradeName,QualityName,InternalQuality1,InternalQuality2,InternalQuality3,InternalQuality4,InternalQuality5,InternalQuality6,InternalQuality7,InternalQuality8,CupWeight,FruitLength,Subkey,Provider,Offset,Grade,Lane,Red,Red/Orange,Dark Orange,Orange,Orange/Yellow,Yellow/Green,Green,Dark Green,Light Scar,Dark Scar,Start of Batch,Conveyor,Texture,Overall Roundness,Trapeziod Angle (Deg),Stem angle,Stem Area,Smoothness,Flatness,Elongation,Volume (ml),Minor Diameter (mm),Major Diameter (mm),Touching Factor,Double Factor,Calyx size,Stem Size,Major Diameter (mm)_duplicate_column_1,Minor Diameter (mm)_duplicate_column_1,Volume (ml)_duplicate_column_1,Cyclic Rod Number,Trip Rod,Fruit Center X (mm),Fruit Center Y (mm)
"2017-12-04 18:08:19",299,1,134,26.7,53.65,80.35,0,72,70.6,183.2,3,"D",6,4,1,171,319,932,"mamm","Star","Q1",0,0,0,0,0,0,0,0,230.9,1,0,1,28,"D",1,0.004,0,0,0.0277,0,0.0218,0,0,0.2573,0.2652,99.4181,0,7572.0347,98.0093,180,180,0,80.4255,6.2013,2.0126,183.1863,70.612,72.0476,0,0,0,0,72.0476,70.612,183.1863,143,73771,4.0392,-3.3101
"2017-12-04 18:09:24",787,1,131.6,27.2,52.2,79.4,0,66.9,63.3,138.8,0,"A",5,1,1,147,139,932,"jumb","Smoo","Q1",0,0,0,0,0,0,0,0,231.8,1,0,1,28,"A",1,2.709,0,76.9914,19.3618,0.1282,0.3324,0.4226,0,0,0.0285,0.0119,0,345.9045,94.5896,180,180,0,83.3325,6.2975,5.5617,138.8052,63.3031,66.9245,0,0,0,0,66.9245,63.3031,138.8052,119,74259,0.957,-3.3991
"2017-12-04 18:09:25",791,1,126,19.7,53.15,72.85,0,66,63.1,132.4,0,"A",5,1,1,151,143,932,"jumb","Smoo","Q1",0,0,0,0,0,0,0,0,230.9,1,0,1,28,"A",1,0.927,0.0024,73.3917,25.146,0.2701,0.2141,0.0414,0,0,0,0,0,714.0204,94.2155,180,180,0,86.4483,10.9066,4.4436,132.3613,63.1332,66.0024,0,0,0,0,66.0024,63.1332,132.3613,123,74263,2.7633,-1.5072
"2017-12-04 18:09:25",798,1,163.2,10.6,76.3,86.9,0,75.2,71.5,183.1,0,"A",6,1,1,158,150,932,"mamm","Smoo","Q1",0,0,0,0,0,0,0,0,230.8,1,0,1,28,"A",1,1.747,0,63.2623,1.5605,0.0118,27.7221,5.6492,0,0,0,0.0373,0,825.9356,91.8239,180,180,0,89.6122,22.1318,4.9975,183.0909,71.5315,75.198,0,0,0,0,75.198,71.5315,183.0909,130,74270,0.9987,-2.2613
"2017-12-04 18:09:26",800,1,153.6,18.5,67.55,86.05,0,73.1,67.5,160.3,0,"A",6,1,1,160,152,932,"mamm","Smoo","Q1",0,0,0,0,0,0,0,0,230.9,1,0,1,28,"A",1,1.1264,0.1392,81.6111,16.7574,0.1538,0.079,0.1143,0,0,0,0.0083,0,610.0262,89.8815,180,180,0,94.8745,21.5498,8.0044,160.2945,67.4996,73.1277,0,0,0,0,73.1277,67.4996,160.2945,132,74272,3.4398,-2.6525
"2017-12-04 18:09:26",802,1,193.3,22.4,85.45,107.85,0,79.4,77.5,215.2,0,"A",7,1,1,162,154,932,"colo","Smoo","Q1",0,0,0,0,0,0,0,0,231.5,1,0,1,28,"A",1,1.9311,0,90.2768,7.0763,0.0294,0.5507,0.1065,0,0,0,0.022,0,1378.9513,92.6459,180,180,0,20.7412,23.6362,2.4086,215.2369,77.5215,79.4114,0,0,0,0,79.4114,77.5215,215.2369,134,74274,3.3774,-1.3438
"2017-12-04 18:09:27",806,1,164.7,28.9,67.9,96.8,0,74.1,69.3,184,0,"A",6,1,1,166,158,932,"mamm","Smoo","Q1",0,0,0,0,0,0,0,0,230.8,1,0,1,28,"A",1,2.219,0,82.0108,10.9115,0.2114,3.6506,0.9826,0,0,0,0.002,0,853.8885,93.5241,180,180,0,71.2745,8.9523,6.7101,184.0348,69.267,74.0763,0,0,0,0,74.0763,69.267,184.0348,138,74278,0.0942,-3.1065
"2017-12-04 18:09:27",807,1,107.1,33.2,36.95,70.15,0,64.8,61.4,120.8,0,"A",5,1,1,167,159,932,"jumb","Smoo","Q1",0,0,0,0,0,0,0,0,230.3,1,0,1,28,"A",1,2.5796,0.0026,87.6727,9.3715,0.0742,0.1766,0.0793,0,0,0,0.0307,0,489.7287,93.2782,180,180,0,90.2577,11.2836,5.4521,120.8165,61.3636,64.8029,0,0,0,0,64.8029,61.3636,120.8165,139,74279,1.8996,-2.4688
"2017-12-04 18:09:27",811,1,147.3,35.4,55.95,91.35,0,69.8,65.7,154,0,"A",5,1,1,171,163,932,"jumb","Smoo","Q1",0,0,0,0,0,0,0,0,230.7,1,0,1,28,"A",1,1.4606,0,77.5735,19.8074,0.2195,0.676,0.2543,0,0,0,0,0,570.9916,93.4288,180,180,0,83.4494,9.7924,5.9975,154.0198,65.7437,69.8086,0,0,0,0,69.8086,65.7437,154.0198,143,74283,1.0883,-3.0928
"2017-12-04 18:09:27",812,1,105.2,22.2,41.5,63.7,0,62,59.6,111,0,"A",4,1,1,172,164,932,"larg","Smoo","Q1",0,0,0,0,0,0,0,0,232.2,1,0,1,28,"A",1,2.2376,0,90.4034,2.5676,0.0749,2.7506,1.9049,0,0,0.0028,0.0444,0,322.5741,95.2789,180,180,0,77.8894,10.567,3.8914,110.9862,59.5873,61.9521,0,0,0,0,61.9521,59.5873,110.9862,144,74284,1.171,-3.6275
