Batch Information
EventTime,SizerBatchId,GrowerCode,GrowerName,BatchName,StartTime,EventTime,Name,SizerId,BatchId,DensityMode
"2017-12-04 16:47:23",913,"P 43","Roose","16_10","2017-12-04 08:38:53","2017-12-04 16:47:38","Pro 43 92 E Nova ",26,913,"Disabled"

Fruit
EventTime,Cup,Lane,Weight,LR_Diff,DownWeight,UpWeight,GradeValue,MajorDiameter,MinorDiameter,Volume,VisionGrade,Grade,SizerSize,SizerGrade,SizerQuality,RodPulse,RodIndex,BatchId,SizeName,GradeName,QualityName,InternalQuality1,InternalQuality2,InternalQuality3,InternalQuality4,InternalQuality5,InternalQuality6,InternalQuality7,InternalQuality8,CupWeight,FruitLength,Subkey,Provider,Offset,Grade,Lane,Red,Red/Orange,Dark Orange,Orange,Orange/Yellow,Yellow/Green,Green,Dark Green,Light Scar,Dark Scar,Start of Batch,Conveyor,Texture,Overall Roundness,Trapeziod Angle (Deg),Stem angle,Stem Area,Smoothness,Flatness,Elongation,Volume (ml),Minor Diameter (mm),Major Diameter (mm),Touching Factor,Double Factor,Calyx size,Stem Size,Major Diameter (mm)_duplicate_column_1,Minor Diameter (mm)_duplicate_column_1,Volume (ml)_duplicate_column_1,Cyclic Rod Number,Trip Rod,Fruit Center X (mm),Fruit Center Y (mm)
"2017-12-04 17:00:22",901,1,136.1,19.5,58.3,77.8,0,71.7,70.5,182.5,3,"D",6,4,1,133,289,913,"mamm","Star","Q1",0,0,0,0,0,0,0,0,232,1,0,1,28,"D",1,0,0,0,0.0118,0,0.0295,0,0,0.1417,0.0354,99.7717,0,6485.9043,98.3326,180,180,0,82.9589,3.7643,1.682,182.4611,70.5369,71.7335,0,0,0,0,71.7335,70.5369,182.4611,105,43013,1.3452,-2.2117
"2017-12-04 17:01:47",561,1,139.3,24.2,57.55,81.75,0,68.9,66,150.4,0,"A",5,1,1,5,261,913,"jumb","Smoo","Q1",0,0,0,0,0,0,0,0,230.9,1,0,1,28,"A",1,1.7191,0.0066,77.3547,18.7295,0.0946,1.6971,0.3764,0,0,0,0.011,0,696.4446,94.635,180,180,0,47.5381,14.7713,4.2713,150.3756,65.9992,68.8798,0,0,0,0,68.8798,65.9992,150.3756,233,43653,2.092,-2.6989
"2017-12-04 17:01:47",562,1,92.8,19.8,36.5,56.3,0,60.2,56.3,98.6,0,"A",4,1,1,6,262,913,"larg","Smoo","Q1",0,0,0,0,0,0,0,0,230.6,1,0,1,28,"A",1,2.8393,0.012,88.5226,8.0336,0,0.4451,0.1023,0,0,0,0.0301,0,623.3195,93.5206,180,180,0,46.7744,8.5231,6.6984,98.6119,56.2808,60.1813,0,0,0,0,60.1813,56.2808,98.6119,234,43654,2.9851,-1.3018
"2017-12-04 17:01:48",574,1,132.1,32.5,49.8,82.3,0,67.1,63.4,134,0,"A",5,1,1,18,274,913,"jumb","Smoo","Q1",0,0,0,0,0,0,0,0,230.4,1,0,1,28,"A",1,0.7689,0,77.7778,21.2136,0.0403,0.1899,0,0,0,0,0.0024,0,1094.5237,93.1788,180,180,0,74.4987,12.8614,5.6728,133.9596,63.4221,67.125,0,0,0,0,67.125,63.4221,133.9596,246,43666,4.0536,-3.051
"2017-12-04 17:01:49",579,1,100,24.9,37.55,62.45,0,62.7,57.5,105.4,0,"A",4,1,1,23,279,913,"larg","Smoo","Q1",0,0,0,0,0,0,0,0,230.7,1,0,1,28,"A",1,1.6117,0.0057,86.9449,10.7624,0.0426,0.2582,0.3518,0,0,0.0113,0,0,1086.9678,90.271,180,180,0,94.9951,9.7597,8.8077,105.3954,57.4548,62.7483,15.3846,0,0,0,62.7483,57.4548,105.3954,251,43671,1.1804,-2.7239
"2017-12-04 17:01:49",580,1,104.4,29.9,37.25,67.15,0,62.5,59.3,108,0,"A",4,1,1,24,280,913,"larg","Smoo","Q1",0,0,0,0,0,0,0,0,232.3,1,0,1,28,"A",1,1.0702,0,72.1279,26.2599,0.0139,0.5142,0,0,0,0,0,0,373.7405,92.7996,180,180,0,90.6035,14.2627,5.3672,108.0259,59.2793,62.5486,0,0,0,0,62.5486,59.2793,108.0259,252,43672,2.4879,-3.5334
"2017-12-04 17:01:51",593,1,122.9,22.2,50.35,72.55,0,64.9,61.8,125,0,"A",5,1,1,37,293,913,"jumb","Smoo","Q1",0,0,0,0,0,0,0,0,230.5,1,0,1,28,"A",1,2.046,0.0077,53.2737,43.8951,0.0844,0.3402,0.3325,0,0,0,0.0051,0,460.4147,93.8433,180,180,0,72.7802,14.2629,4.8742,124.9559,61.8126,64.9008,0,0,0,0,64.9008,61.8126,124.9559,9,43685,3.557,-2.269
"2017-12-04 17:01:59",652,1,119.6,26.7,46.45,73.15,0,65.7,62.2,124.6,0,"A",5,1,1,96,18,913,"jumb","Smoo","Q1",0,0,0,0,0,0,0,0,230.9,1,0,1,28,"A",1,2.1135,0,80.6487,16.6045,0.1364,0.3192,0.1673,0,0,0,0,0,701.808,92.2045,180,180,0,85.0556,18.1339,5.5324,124.6386,62.2027,65.7419,7.6923,0,0,0,65.7419,62.2027,124.6386,68,43744,2.1512,-3.0306
"2017-12-04 17:01:59",654,1,141.6,27.2,57.2,84.4,0,68.7,66.3,147,0,"A",5,1,1,98,20,913,"jumb","Smoo","Q1",0,0,0,0,0,0,0,0,230.6,1,0,1,28,"A",1,1.6591,0.0023,75.9258,22.0346,0.0045,0.3579,0.0045,0,0,0,0,0,406.506,94.2604,180,180,0,72.0438,15.667,3.4457,147.0221,66.3319,68.6576,0,0,0,0,68.6576,66.3319,147.0221,70,43746,1.9622,-3.0468
"2017-12-04 17:01:59",655,1,133.2,15.4,58.9,74.3,0,70.5,65.5,143.5,0,"A",6,1,1,99,21,913,"mamm","Smoo","Q1",0,0,0,0,0,0,0,0,231.4,1,0,1,28,"A",1,1.1343,0,77.8484,20.0204,0.0354,0.6956,0.2592,0,0,0,0,0,884.639,90.2788,180,180,0,73.5838,19.7459,7.273,143.5335,65.529,70.4747,0,0,0,0,70.4747,65.529,143.5335,71,43747,2.7259,-2.54
"2017-12-04 17:01:59",656,1,96.7,17.7,39.5,57.2,0,61.8,57.7,103.7,0,"A",4,1,1,100,22,913,"larg","Smoo","Q1",0,0,0,0,0,0,0,0,231.2,1,0,1,28,"A",1,1.3896,0,87.4126,10.8007,0.0432,0.2187,0.1208,0,0,0,0.0029,0,645.0153,92.2366,180,180,0,92.7328,10.3803,6.8874,103.7124,57.7028,61.8188,0,0,0,0,61.8188,57.7028,103.7124,72,43748,3.2238,-4.678
"2017-12-04 17:01:59",658,1,136.8,9,63.9,72.9,0,68.1,65.5,142.8,0,"A",5,1,1,102,24,913,"jumb","Smoo","Q1",0,0,0,0,0,0,0,0,231.8,1,0,1,28,"A",1,1.2654,0.0183,69.4819,27.6372,0.1419,0.3615,1.0869,0,0,0,0,0,753.2673,94.6227,180,180,0,31.3833,12.4324,3.7892,142.7797,65.5314,68.0625,0,0,0,0,68.0625,65.5314,142.7797,74,43750,1.1968,-1.6833
