Batch Information
EventTime,SizerBatchId,GrowerCode,GrowerName,BatchName,StartTime,EventTime,Name,SizerId,BatchId,DensityMode
"2017-12-12 20:56:08",1176,"P112","Roose","19_11","2017-12-12 12:52:19","2017-12-12 20:56:09","Roose Pro 112 Mandarin ",23,1176,"Disabled"

Fruit
EventTime,Cup,Lane,Weight,LR_Diff,DownWeight,UpWeight,GradeValue,MajorDiameter,MinorDiameter,Volume,VisionGrade,Grade,SizerSize,SizerGrade,SizerQuality,RodPulse,RodIndex,BatchId,SizeName,GradeName,QualityName,InternalQuality1,InternalQuality2,InternalQuality3,InternalQuality4,InternalQuality5,InternalQuality6,InternalQuality7,InternalQuality8,CupWeight,FruitLength,Subkey,Provider,Offset,Grade,Lane,Red,Red/Orange,Dark Orange,Orange,Orange/Yellow,Yellow/Green,Green,Dark Green,Light Scar,Dark Scar,Start of Batch,Conveyor,Texture,Overall Roundness,Trapeziod Angle (Deg),Stem angle,Stem Area,Smoothness,Flatness,Elongation,Volume (ml),Minor Diameter (mm),Major Diameter (mm),Touching Factor,Double Factor,Calyx size,Stem Size,IQS 1 avg,IQS 2 avg,IQS 3 avg,IQS 4 avg,Fruit,Rough skin,Ridges,Creases,Major Diameter (mm)_duplicate_column_1,Minor Diameter (mm)_duplicate_column_1,Volume (ml)_duplicate_column_1,Cyclic Rod Number,Trip Rod,Fruit Center X (mm),Fruit Center Y (mm)
"2017-12-12 20:56:25",398,1,135.8,17.8,59,76.8,0,72.8,71.7,192.9,3,"D",6,4,1,156,30,1176,"mamm","D St","Q1",0,0,0,0,0,0,0,0,230,1,0,1,28,"D",1,0,0,0,0.0939,0,0.1708,0.03,0,0.0357,0.0206,99.6377,0,6262.2036,98.4929,180,180,0,94.1746,3.8943,1.519,192.9466,71.695,72.7924,0,0,0,0,16.18,12.31,13.27,56.29,100,0,0,0,72.7924,71.695,192.9466,128,448230,2.9285,-2.2958
"2017-12-12 20:56:39",525,1,99.2,21.8,38.7,60.5,0,61.9,58.1,107.6,1,"B",4,2,1,27,157,1176,"larg","B","Q1",0,0,0,0,0,0,0,0,229.8,1,0,1,28,"B",1,0,0.0678,3.6961,83.1727,12.3033,0.2515,0.1611,0.0085,0,0.0367,0.2797,0,1015.085,93.5913,180,180,0,89.5501,9.3127,6.3177,107.5627,58.1061,61.8968,0,0,0,0,12.505,5.405,4,29.515,27.7778,72.2222,0,0,61.8968,58.1061,107.5627,255,448357,3.9528,-1.4869
"2017-12-12 20:56:40",530,1,80,22.5,28.75,51.25,0,58.8,55.3,87.4,1,"B",4,2,1,32,162,1176,"larg","B","Q1",0,0,0,0,0,0,0,0,229.7,1,0,1,28,"B",1,0,0.0421,3.6537,83.2183,12.1401,0.9069,0.0097,0,0,0,0.0097,0,325.8527,91.8383,180,180,0,91.6882,13.8354,6.1536,87.4498,55.3108,58.8224,0,0,0,0,13.47,6.03,5.47,30.055,64.7059,23.5294,0,11.7647,58.8224,55.3108,87.4498,4,448362,2.9141,-3.3765
"2017-12-12 20:56:40",531,1,71.5,15.9,27.8,43.7,0,55.8,53.3,81.5,1,"B",3,2,1,33,163,1176,"medi","B","Q1",0,0,0,0,0,0,0,0,229.8,1,0,1,28,"B",1,0,0.0514,3.1271,82.1698,14.2916,0.1234,0.1886,0.0034,0,0,0.024,0,240.401,95.2798,180,180,0,82.7812,6.0358,4.5731,81.4714,53.3319,55.8279,0,0,0,0,13.025,5.375,4.33,31.45,94.1176,0,0,5.8824,55.8279,53.3319,81.4714,5,448363,3.3144,-2.9104
"2017-12-12 20:56:40",532,1,69.6,15.5,27.05,42.55,0,57.1,53.3,78.7,1,"B",3,2,1,34,164,1176,"medi","B","Q1",0,0,0,0,0,0,0,0,231.7,1,0,1,28,"B",1,0,0.0521,3.3395,87.1698,8.7375,0.5797,0.0486,0,0,0,0.0486,0,259.9749,90.8083,180,180,0,100,19.8308,6.9688,78.6834,53.3009,57.1494,0,0,0,0,12.63,5.8,4.63,29.76,82.3529,5.8824,0,11.7647,57.1494,53.3009,78.6834,6,448364,4.0774,-3.5075
"2017-12-12 20:56:40",534,1,98.6,15,41.8,56.8,0,64.1,59.6,111.8,1,"B",5,2,1,36,166,1176,"jumb","B","Q1",0,0,0,0,0,0,0,0,230,1,0,1,28,"B",1,0,0.0296,2.8555,80.4558,12.7206,3.7661,0.1616,0,0,0,0,0,493.0471,91.4932,180,180,0,94.5969,15.0713,7.305,111.7659,59.5691,64.0856,0,0,0,0,13.635,6.28,4.75,31.93,78.9474,21.0526,0,0,64.0856,59.5691,111.7659,8,448366,4.2445,-2.2455
"2017-12-12 20:56:41",535,1,72.4,14.5,28.95,43.45,0,57.8,53.3,81.5,1,"B",4,2,1,37,167,1176,"larg","B","Q1",0,0,0,0,0,0,0,0,230.3,1,0,1,28,"B",1,0,0.0551,3.5684,85.6818,10.3919,0.1548,0.1308,0,0,0,0.0069,0,413.7107,91.2888,180,180,0,29.8954,17.0306,8.0969,81.4691,53.3412,57.8424,0,0,0,0,12.78,5.86,5.295,29.735,81.25,6.25,0,12.5,57.8424,53.3412,81.4691,9,448367,3.3505,-0.1375
"2017-12-12 20:56:41",537,1,54.6,12.5,21.05,33.55,0,49.7,46.7,55.6,2,"C",2,3,1,39,169,1176,"smal","C","Q1",0,0,0,0,0,0,0,0,230.3,1,0,1,28,"C",1,0,0.0364,1.5373,57.1409,6.7907,29.3778,4.4619,0.0227,0,0.0136,0.5913,0,333.8813,93.9513,180,180,0,67.8994,3.6565,6.2742,55.5953,46.676,49.6994,0,0,0,0,13.055,7.2,6.845,32.43,93.3333,0,0,6.6667,49.6994,46.676,55.5953,11,448369,4.2198,-0.7632
"2017-12-12 20:56:41",540,1,132,28.7,51.65,80.35,0,69.3,66.8,152.7,1,"B",5,2,1,42,172,1176,"jumb","B","Q1",0,0,0,0,0,0,0,0,229.9,1,0,1,28,"B",1,0,0.0526,3.2605,84.2496,12.1196,0.1863,0.1161,0,0,0,0,0,901.6019,94.8245,180,180,0,100,13.7665,3.6723,152.6901,66.7838,69.2821,0,0,0,0,12.58,6.585,3.18,25.765,65,30,0,5,69.2821,66.7838,152.6901,14,448372,4.6916,-2.8959
"2017-12-12 20:56:41",542,1,122.3,29.6,46.35,75.95,0,67,64.6,141.6,2,"C",5,3,1,44,174,1176,"jumb","C","Q1",0,0,0,0,0,0,0,0,230.1,1,0,1,28,"C",1,0,0.068,3.408,84.5701,11.396,0.3914,0.1008,0,0,0,0.0539,0,793.282,95.4369,180,180,0,92.178,11.4876,3.6441,141.5679,64.6171,67.0155,0,0,0,0,12.52,7.84,5.485,28.22,52.6316,26.3158,0,21.0526,67.0155,64.6171,141.5679,16,448374,1.2095,-3.3544
