Batch Information
EventTime,SizerBatchId,GrowerCode,GrowerName,BatchName,StartTime,EventTime,Name,SizerId,BatchId,DensityMode
"2017-12-12 17:32:19",1115,"P112","Roose","17_22","2017-12-12 09:28:48","2017-12-12 17:32:20","Roose Pro 112 Mandarin ",23,1115,"Disabled"

Fruit
EventTime,Cup,Lane,Weight,LR_Diff,DownWeight,UpWeight,GradeValue,MajorDiameter,MinorDiameter,Volume,VisionGrade,Grade,SizerSize,SizerGrade,SizerQuality,RodPulse,RodIndex,BatchId,SizeName,GradeName,QualityName,InternalQuality1,InternalQuality2,InternalQuality3,InternalQuality4,InternalQuality5,InternalQuality6,InternalQuality7,InternalQuality8,CupWeight,FruitLength,Subkey,Provider,Offset,Grade,Lane,Red,Red/Orange,Dark Orange,Orange,Orange/Yellow,Yellow/Green,Green,Dark Green,Light Scar,Dark Scar,Start of Batch,Conveyor,Texture,Overall Roundness,Trapeziod Angle (Deg),Stem angle,Stem Area,Smoothness,Flatness,Elongation,Volume (ml),Minor Diameter (mm),Major Diameter (mm),Touching Factor,Double Factor,Calyx size,Stem Size,IQS 1 avg,IQS 2 avg,IQS 3 avg,IQS 4 avg,Fruit,Rough skin,Ridges,Creases,Major Diameter (mm)_duplicate_column_1,Minor Diameter (mm)_duplicate_column_1,Volume (ml)_duplicate_column_1,Cyclic Rod Number,Trip Rod,Fruit Center X (mm),Fruit Center Y (mm)
"2017-12-12 17:32:32",912,1,138.2,42.8,47.7,90.5,0,73.1,71.9,194.6,3,"D",6,4,1,54,46,1115,"mamm","D St","Q1",0,0,0,0,0,0,0,0,230.4,1,0,1,28,"D",1,0,0,0,0.0449,0,0.0936,0.0094,0,0.0299,0.0374,99.7754,0,6656.5898,98.2837,180,180,0,100,4.3211,1.7319,194.6235,71.8643,73.1198,0,0,0,0,15.59,11.77,12.74,54.07,100,0,0,0,73.1198,71.8643,194.6235,26,337024,2.8046,-2.6711
"2017-12-12 17:32:49",91,1,59.7,21.5,19.1,40.6,0,53.7,48.7,63.7,1,"B",3,2,1,213,205,1115,"medi","B","Q1",0,0,0,0,0,0,0,0,230.2,1,0,1,28,"B",1,0,0.1159,2.4492,83.1635,10.6516,3.2762,0.2038,0,0,0,0.1159,0,245.5909,88.8763,180,180,0,100,19.8751,9.6843,63.6995,48.7203,53.6786,0,0,0,0,12.805,6.125,6.09,30.47,64.7059,23.5294,0,11.7647,53.6786,48.7203,63.6995,185,337183,2.7109,-3.8019
"2017-12-12 17:32:50",95,1,96.9,24.8,36.05,60.85,0,62.8,58.8,110.1,1,"B",4,2,1,217,209,1115,"larg","B","Q1",0,0,0,0,0,0,0,0,230.1,1,0,1,28,"B",1,0,0.0609,2.7447,63.2859,13.801,20.0271,0.0415,0,0,0,0.0249,0,773.2179,92.9443,180,180,0,93.8624,10.4974,6.5588,110.1497,58.8056,62.7933,0,0,0,0,12.745,5.695,3.72,29.665,55.5556,16.6667,0,27.7778,62.7933,58.8056,110.1497,189,337187,3.6088,-5.2556
"2017-12-12 17:32:50",96,1,106.9,29.2,38.85,68.05,0,66.2,63.5,128.2,2,"C",5,3,1,218,210,1115,"jumb","C","Q1",0,0,0,0,0,0,0,0,230.5,1,0,1,28,"C",1,0,0.0643,3.5791,79.6797,16.0145,0.5018,0.1434,0,0,0,0.0025,0,906.2958,92.7793,180,180,0,89.0437,17.6165,4.082,128.1714,63.5375,66.1852,0,0,0,0,13.105,8.055,6.535,29.935,78.9474,21.0526,0,0,66.1852,63.5375,128.1714,190,337188,2.7515,-3.1884
"2017-12-12 17:32:50",97,1,93.4,22.6,35.4,58,0,64.2,58.5,108.5,2,"C",5,3,1,219,211,1115,"jumb","C","Q1",0,0,0,0,0,0,0,0,231.8,1,0,1,28,"C",1,0,0.0765,2.428,86.3413,10.4605,0.6528,0.0246,0.0027,0,0,0,0,273.4496,89.4707,180,180,0,100,16.8933,9.2894,108.4693,58.4702,64.1663,0,0,0,0,13.53,8.735,7.47,35.855,100,0,0,0,64.1663,58.4702,108.4693,191,337189,2.741,-3.8166
"2017-12-12 17:32:51",107,1,107.2,25.2,41,66.2,0,65.3,61.3,116.1,1,"B",5,2,1,229,221,1115,"jumb","B","Q1",0,0,0,0,0,0,0,0,230.2,1,0,1,28,"B",1,0,0.0392,2.5143,84.7806,11.0751,1.2349,0.3349,0,0,0,0.0078,0,648.0436,91.2674,180,180,0,100,21.6714,6.2593,116.129,61.3223,65.2846,0,0,0,0,12.835,6.365,5.285,28.66,84.2105,15.7895,0,0,65.2846,61.3223,116.129,201,337199,3.5013,-2.5587
"2017-12-12 17:32:51",108,1,79.8,19,30.4,49.4,0,59,56.3,93.2,1,"B",4,2,1,230,222,1115,"larg","B","Q1",0,0,0,0,0,0,0,0,231.4,1,0,1,28,"B",1,0,0.0719,2.7652,88.3924,8.3175,0.2218,0.2125,0,0,0,0.0062,0,490.3093,94.1117,180,180,0,95.2766,12.5972,4.7134,93.2386,56.3261,59.045,0,0,0,0,12.79,6.63,5.69,28.38,72.2222,11.1111,0,16.6667,59.045,56.3261,93.2386,202,337200,3.983,-1.9472
"2017-12-12 17:32:51",109,1,86.6,15.8,35.4,51.2,0,61,56.7,97.8,1,"B",4,2,1,231,223,1115,"larg","B","Q1",0,0,0,0,0,0,0,0,230.4,1,0,1,28,"B",1,0,0.0267,2.7509,85.4187,10.4283,1.248,0.1067,0,0,0,0.003,0,454.0598,91.9007,180,180,0,91.6846,11.0283,7.3944,97.7684,56.6744,61.026,0,0,0,0,12.845,5.405,4.76,31.1,83.3333,16.6667,0,0,61.026,56.6744,97.7684,203,337201,3.6873,-4.3624
"2017-12-12 17:32:51",110,1,127,23.4,51.8,75.2,0,69.1,67.5,161.2,2,"C",5,3,1,232,224,1115,"jumb","C","Q1",0,0,0,0,0,0,0,0,230,1,0,1,28,"C",1,0,0.0107,2.2934,83.2172,12.1853,2.2593,0.0192,0,0.0043,0,0,0,1038.9063,97.6726,162.7792,180,0,100,4.3488,2.3549,161.2188,67.476,69.0839,0,0,0,0,12.22,13.04,9.28,36.16,15.7895,63.1579,0,21.0526,69.0839,67.476,161.2188,204,337202,4.868,-3.3098
"2017-12-12 17:32:51",111,1,76.9,12.5,32.2,44.7,0,57.1,52.9,80.6,1,"B",3,2,1,233,225,1115,"medi","B","Q1",0,0,0,0,0,0,0,0,230.4,1,0,1,28,"B",1,0,0.138,3.5029,86.3128,9.6356,0.3762,0.0138,0,0,0,0.0035,0,830.366,91.3009,180,180,0,100,13.5545,7.6283,80.6447,52.9387,57.1372,0,0,0,0,12.135,5.915,5.585,29.64,62.5,18.75,0,18.75,57.1372,52.9387,80.6447,205,337203,4.8356,-3.6267
