Batch Information
EventTime,SizerBatchId,GrowerCode,GrowerName,BatchName,StartTime,EventTime,Name,SizerId,BatchId,DensityMode
"2017-12-12 19:19:15",1152,"P112","Roose","19_15","2017-12-12 11:15:51","2017-12-12 19:19:16","Roose Pro 112 Mandarin ",23,1152,"Disabled"

Fruit
EventTime,Cup,Lane,Weight,LR_Diff,DownWeight,UpWeight,GradeValue,MajorDiameter,MinorDiameter,Volume,VisionGrade,Grade,SizerSize,SizerGrade,SizerQuality,RodPulse,RodIndex,BatchId,SizeName,GradeName,QualityName,InternalQuality1,InternalQuality2,InternalQuality3,InternalQuality4,InternalQuality5,InternalQuality6,InternalQuality7,InternalQuality8,CupWeight,FruitLength,Subkey,Provider,Offset,Grade,Lane,Red,Red/Orange,Dark Orange,Orange,Orange/Yellow,Yellow/Green,Green,Dark Green,Light Scar,Dark Scar,Start of Batch,Conveyor,Texture,Overall Roundness,Trapeziod Angle (Deg),Stem angle,Stem Area,Smoothness,Flatness,Elongation,Volume (ml),Minor Diameter (mm),Major Diameter (mm),Touching Factor,Double Factor,Calyx size,Stem Size,IQS 1 avg,IQS 2 avg,IQS 3 avg,IQS 4 avg,Fruit,Rough skin,Ridges,Creases,Major Diameter (mm)_duplicate_column_1,Minor Diameter (mm)_duplicate_column_1,Volume (ml)_duplicate_column_1,Cyclic Rod Number,Trip Rod,Fruit Center X (mm),Fruit Center Y (mm)
"2017-12-12 19:19:31",436,1,134.1,14.3,59.9,74.2,0,72.9,71.9,193.5,3,"D",6,4,1,10,254,1152,"mamm","D St","Q1",0,0,0,0,0,0,0,0,229.8,1,0,1,28,"D",1,0,0.0037,0,0.1759,0,0.1909,0.0299,0,0.0374,0.058,99.4947,0,9119.5674,98.627,180,180,0,100,3.9376,1.3837,193.5033,71.8828,72.8844,0,0,0,0,15.71,11.8,12.83,54.46,100,0,0,0,72.8844,71.8828,193.5033,238,395348,4.3423,-2.1577
"2017-12-12 19:20:13",819,1,92.9,22.9,35,57.9,0,61.6,57.6,103.4,2,"C",4,3,1,137,303,1152,"larg","C","Q1",0,0,0,0,0,0,0,0,229.4,1,0,1,28,"C",1,0,0.0232,1.2596,57.0164,12.3378,28.6925,0.5863,0,0,0,0.0697,0,251.1197,91.8978,180,180,0,94.3882,11.243,6.8089,103.4238,57.5867,61.6459,0,0,0,0,12.91,8.245,7.155,32.65,61.1111,16.6667,0,22.2222,61.6459,57.5867,103.4238,109,395731,4.76,-3.201
"2017-12-12 19:20:13",822,1,198.4,14.3,92.05,106.35,0,85,81.9,262.3,2,"C",8,3,1,140,306,1152,"supe","C","Q1",0,0,0,0,0,0,0,0,230.7,1,0,1,28,"C",1,0,0.0478,1.3696,71.0541,21.73,4.6456,1.1349,0.0015,0,0,0.009,0,2848.6689,92.6188,180,180,0,100,22.265,3.7279,262.288,81.9101,85.0216,0,0,0,0,9.65,39.02,30.2,49.285,0,100,0,0,85.0216,81.9101,262.288,112,395734,4.8253,-2.782
"2017-12-12 19:20:14",828,1,150.9,31.9,59.5,91.4,0,73.9,70,179.7,2,"C",6,3,1,146,312,1152,"mamm","C","Q1",0,0,0,0,0,0,0,0,229.6,1,0,1,28,"C",1,0,0.1131,3.7182,83.0245,12.4966,0.5365,0,0,0,0.0488,0.0566,0,1224.1711,93.3638,180,180,0,100,15.9944,5.3144,179.7442,70.0446,73.8687,0,0,0,0,11.765,8.51,3.25,28.23,19.0476,80.9524,0,0,73.8687,70.0446,179.7442,118,395740,5.8245,-3.5492
"2017-12-12 19:20:14",832,1,100,21.5,39.25,60.75,0,64.8,60.2,116.3,2,"C",5,3,1,150,316,1152,"jumb","C","Q1",0,0,0,0,0,0,0,0,230.3,1,0,1,28,"C",1,0,0.0526,3.0651,74.8849,16.6592,5.1067,0.2105,0,0,0,0,0,625.6114,90.8465,180,180,0,94.9046,17.6496,7.3219,116.2586,60.2045,64.7801,0,0,0,0,12.45,8.64,6.63,34.025,57.8947,36.8421,0,5.2632,64.7801,60.2045,116.2586,122,395744,4.5203,-3.1654
"2017-12-12 19:20:15",836,1,102.9,18.5,42.2,60.7,0,64,61.3,119,2,"C",5,3,1,154,320,1152,"jumb","C","Q1",0,0,0,0,0,0,0,0,229.8,1,0,1,28,"C",1,0,0.055,3.1239,82.7018,13.0299,0.9977,0.0157,0,0,0.0236,0.0419,0,339.2528,93.9146,180,180,0,100,15.681,4.3803,119.0157,61.2537,63.9969,0,0,0,0,12.06,8.135,5.47,31.4,55,35,0,10,63.9969,61.2537,119.0157,126,395748,5.9387,-3.3868
"2017-12-12 19:20:15",839,1,188.5,30.9,78.8,109.7,0,81.1,77.1,239.2,2,"C",7,3,1,157,323,1152,"colo","C","Q1",0,0,0,0,0,0,0,0,229.4,1,0,1,28,"C",1,0,0.0829,2.828,61.8938,18.3102,16.5057,0.3682,0,0,0,0.0016,0,2981.939,94.2768,180,180,0,49.0292,11.2981,5.0743,239.2038,77.0594,81.0714,0,0,0,0,11.325,10.85,4.9,27.42,0,95.4545,0,4.5455,81.0714,77.0594,239.2038,129,395751,4.2411,-1.7653
"2017-12-12 19:20:15",841,1,112.1,19.4,46.35,65.75,0,64.4,61.2,125.1,1,"B",5,2,1,159,325,1152,"jumb","B","Q1",0,0,0,0,0,0,0,0,230.1,1,0,1,28,"B",1,0,0.0178,1.9124,84.4542,11.0896,2.4089,0.0891,0,0,0.0102,0.0051,0,457.1693,95.0811,180,180,0,100,5.0659,5.0416,125.1012,61.2167,64.3828,0,0,0,0,11.005,6.315,7.94,26.415,31.5789,52.6316,0,15.7895,64.3828,61.2167,125.1012,131,395753,4.4673,-3.3815
"2017-12-12 19:20:16",844,1,126.7,66,30.35,96.35,0,70.9,68,158.3,2,"C",6,3,1,162,328,1152,"mamm","C","Q1",0,0,0,0,0,0,0,0,230.1,1,0,1,28,"C",1,0,0.0674,2.1001,62.9039,22.2248,12.2994,0.3391,0,0,0,0.0527,0,1403.6354,92.8639,180,180,0,100,18.0758,4.2244,158.2667,67.998,70.9325,0,0,0,0,12.715,7.555,7.115,35.345,15.7895,84.2105,0,0,70.9325,67.998,158.2667,134,395756,3.8273,-0.9552
"2017-12-12 19:20:16",846,1,87.7,17.3,35.2,52.5,0,59.3,56.8,98.4,1,"B",4,2,1,164,330,1152,"larg","B","Q1",0,0,0,0,0,0,0,0,229.8,1,0,1,28,"B",1,0,0.0876,3.7359,84.6848,11.0809,0.1087,0.2175,0,0,0.0181,0.0453,0,510.1409,95.9218,180,180,0,91.7595,8.0893,4.1688,98.4318,56.8383,59.2582,0,0,0,0,12.425,5.075,4.1,30.625,76.4706,23.5294,0,0,59.2582,56.8383,98.4318,136,395758,4.1962,-3.9893
"2017-12-12 19:20:16",847,1,110.8,25.1,42.85,67.95,0,64.6,62.5,126.2,2,"C",5,3,1,165,331,1152,"jumb","C","Q1",0,0,0,0,0,0,0,0,229.9,1,0,1,28,"C",1,0,0.0075,0.6871,42.5359,8.7745,46.4884,1.3666,0,0,0.0025,0.1299,0,606.3374,95.2919,180,180,0,89.2839,12.8535,3.3212,126.1829,62.5194,64.6308,0,0,0,0,12.22,8.635,5.715,25.9,36.8421,63.1579,0,0,64.6308,62.5194,126.1829,137,395759,4.7368,-2.085
"2017-12-12 19:20:16",848,1,116.2,29,43.6,72.6,0,66.2,61.3,128.2,1,"B",5,2,1,166,332,1152,"jumb","B","Q1",0,0,0,0,0,0,0,0,230.4,1,0,1,28,"B",1,0,0.0502,2.6088,87.5282,9.0393,0.6152,0.1431,0,0,0,0.01,0,618.4719,91.696,180,180,0,81.3861,10.2304,7.6937,128.2251,61.3071,66.2126,0,0,0,0,13.095,5.75,3.555,27.84,73.6842,26.3158,0,0,66.2126,61.3071,128.2251,138,395760,2.5898,-3.1969
"2017-12-12 19:20:17",853,1,73.5,16.3,28.6,44.9,0,55.8,54.2,80.2,1,"B",3,2,1,171,3,1152,"medi","B","Q1",0,0,0,0,0,0,0,0,230,1,0,1,28,"B",1,0,0.0206,1.8968,85.6299,8.0819,3.7764,0.0928,0,0.0034,0,0.4776,0,366.7098,95.4493,180,180,0,100,11.1467,2.916,80.1697,54.1527,55.7552,0,0,0,0,12.895,6.395,5.33,30.24,87.5,6.25,0,6.25,55.7552,54.1527,80.1697,143,395765,4.611,-2.543
"2017-12-12 19:20:17",854,1,115.8,28,43.9,71.9,0,66.7,63.4,132.5,2,"C",5,3,1,172,4,1152,"jumb","C","Q1",0,0,0,0,0,0,0,0,231.4,1,0,1,28,"C",1,0,0.0564,2.0214,63.6473,18.4005,15.6564,0.2009,0,0,0,0,0,1331.8308,92.9139,180,180,0,91.2114,14.7806,5.1901,132.5496,63.3545,66.7303,0,0,0,0,13.16,8.375,6.65,29.385,31.5789,57.8947,0,10.5263,66.7303,63.3545,132.5496,144,395766,2.1283,-2.7685
"2017-12-12 19:20:17",858,1,139.3,21.2,59.05,80.25,0,71,69.2,176,2,"C",6,3,1,176,8,1152,"mamm","C","Q1",0,0,0,0,0,0,0,0,229.5,1,0,1,28,"C",1,0,0.0727,2.3176,80.8798,14.3477,2.1561,0.1918,0,0,0.0061,0.0141,0,820.1046,97.4827,180,180,0,100,7.5302,2.5556,175.9895,69.2333,71.0255,0,0,0,0,11.6,11.74,3.765,25.23,15,80,0,5,71.0255,69.2333,175.9895,148,395770,5.6473,-2.579
"2017-12-12 19:20:17",859,1,83.2,18.2,32.5,50.7,0,58.4,55.3,95.4,1,"B",4,2,1,177,9,1152,"larg","B","Q1",0,0,0,0,0,0,0,0,229.8,1,0,1,28,"B",1,0,0.0628,2.4797,85.5237,9.6645,1.9335,0.1695,0.0188,0,0,0.1287,0,323.4891,94.7173,174.5489,180,0,90.9876,4.472,5.4373,95.4455,55.2749,58.3643,0,0,0,0,12.285,6.88,5.485,28.375,100,0,0,0,58.3643,55.2749,95.4455,149,395771,5.6069,-2.5134
"2017-12-12 19:20:17",860,1,111.2,20,45.6,65.6,0,65.6,62.5,126.9,1,"B",5,2,1,178,10,1152,"jumb","B","Q1",0,0,0,0,0,0,0,0,229.4,1,0,1,28,"B",1,0,0.1485,3.9403,84.5914,11.0529,0.0604,0.2014,0,0,0,0,0,1102.7837,93.7133,180,180,0,95.2734,12.8029,4.8554,126.8704,62.4753,65.5842,0,0,0,0,12.365,6.155,4.56,28.395,55.5556,27.7778,0,16.6667,65.5842,62.4753,126.8704,150,395772,4.1811,-2.1485
"2017-12-12 19:20:18",863,1,99.8,17.5,41.15,58.65,0,63.9,62.7,122.4,1,"B",5,2,1,181,13,1152,"jumb","B","Q1",0,0,0,0,0,0,0,0,229.9,1,0,1,28,"B",1,0,0.1028,3.4917,85.3466,10.2772,0.7199,0,0.0026,0,0.0154,0.0334,0,717.5472,95.9741,180,180,0,100,15.2842,1.9713,122.4234,62.6983,63.9465,0,0,0,0,13.185,5.79,2.715,26.63,95,5,0,0,63.9465,62.6983,122.4234,153,395775,3.4526,-2.6744
"2017-12-12 19:20:18",864,1,98.7,15,41.85,56.85,0,63.3,60.3,113.3,2,"C",4,3,1,182,14,1152,"larg","C","Q1",0,0,0,0,0,0,0,0,229.9,1,0,1,28,"C",1,0,0.0027,0.0133,13.4146,3.8658,77.0684,5.4493,0,0,0.0053,0.1647,0,471.7088,94.3515,180,180,0,100,9.6305,4.7775,113.2969,60.3219,63.2743,0,0,0,0,12.555,10.085,8.345,36.935,47.0588,41.1765,0,11.7647,63.2743,60.3219,113.2969,154,395776,5.2111,-0.7529
"2017-12-12 19:20:18",865,1,117.9,6.2,55.85,62.05,0,67.8,65,143.3,2,"C",5,3,1,183,15,1152,"jumb","C","Q1",0,0,0,0,0,0,0,0,229.9,1,0,1,28,"C",1,0,0.0046,1.6768,74.7374,13.4514,9.9188,0.1652,0,0,0,0.0344,0,982.6409,94.2171,180,180,0,88.7888,14.7181,4.2235,143.2748,65.0353,67.8413,0,0,0,0,11.8,8.38,5.67,28.035,33.3333,50,0,16.6667,67.8413,65.0353,143.2748,155,395777,3.2274,0.5181
"2017-12-12 19:20:18",866,1,123.7,12.8,55.45,68.25,0,66.6,64.9,135.9,2,"C",5,3,1,184,16,1152,"jumb","C","Q1",0,0,0,0,0,0,0,0,231.1,1,0,1,28,"C",1,0,0.0215,1.6712,79.7831,11.2697,6.7493,0.4836,0,0,0,0.0144,0,811.336,94.7712,180,180,0,83.3686,15.3651,2.7118,135.9198,64.8611,66.6441,0,0,0,0,10.815,7.05,4.105,26.865,68.4211,31.5789,0,0,66.6441,64.8611,135.9198,156,395778,3.8853,-3.5581
"2017-12-12 19:20:18",867,1,176.1,13.3,81.4,94.7,0,78.2,76,212.9,2,"C",7,3,1,185,17,1152,"colo","C","Q1",0,0,0,0,0,0,0,0,231,1,0,1,28,"C",1,0,0.0393,2.8551,84.0542,12.2932,0.5003,0.1349,0,0,0,0.1144,0,1494.8525,94.497,180,180,0,94.0818,20.5843,2.9119,212.8778,75.9764,78.2215,0,0,0,0,11.875,8.09,6.67,24.625,38.0952,61.9048,0,0,78.2215,75.9764,212.8778,157,395779,4.5472,-1.4858
"2017-12-12 19:20:18",868,1,166.9,41.7,62.6,104.3,0,75.6,72,194.5,2,"C",6,3,1,186,18,1152,"mamm","C","Q1",0,0,0,0,0,0,0,0,230.2,1,0,1,28,"C",1,0,0,0.3302,44.0437,10.2005,44.0363,1.3671,0,0,0,0.0148,0,1515.994,94.3297,180,180,0,94.1969,12.25,4.8816,194.5453,71.9832,75.585,0,0,0,0,11.55,12.075,8.08,28.955,25,75,0,0,75.585,71.9832,194.5453,158,395780,5.4423,-2.9343
"2017-12-12 19:20:18",869,1,159.2,32.7,63.25,95.95,0,79.4,73.4,213.3,2,"C",7,3,1,187,19,1152,"colo","C","Q1",0,0,0,0,0,0,0,0,229.5,1,0,1,28,"C",1,0,0.0238,2.0417,87.0782,10.4636,0.3587,0.0238,0,0,0,0,0,1964.8256,91.6661,180,180,0,93.8354,12.3847,7.9569,213.2566,73.3665,79.446,0,0,0,0,11.45,14.235,9.07,36.025,42.8571,57.1429,0,0,79.446,73.3665,213.2566,159,395781,2.5681,-3.3859
"2017-12-12 19:20:18",870,1,153.8,25.7,64.05,89.75,0,77.9,73.8,197.1,2,"C",7,3,1,188,20,1152,"colo","C","Q1",0,0,0,0,0,0,0,0,229.9,1,0,1,28,"C",1,0,0.034,3.6154,63.7204,29.2905,3.0424,0.2883,0.0036,0,0,0,0,1562.8258,91.9847,180,180,0,100,25.9072,5.3609,197.1219,73.8151,77.8813,0,0,0,0,12.5,17.095,13.495,38.975,14.2857,61.9048,4.7619,19.0476,77.8813,73.8151,197.1219,160,395782,2.3518,-3.3592
