Batch Information
EventTime,SizerBatchId,GrowerCode,GrowerName,BatchName,StartTime,EventTime,Name,SizerId,BatchId,DensityMode
"2017-12-12 15:48:56",1072,"P112","Roose","14_02","2017-12-12 07:46:01","2017-12-12 15:48:57","Roose Pro 112 Mandarin ",23,1072,"Disabled"

Fruit
EventTime,Cup,Lane,Weight,LR_Diff,DownWeight,UpWeight,GradeValue,MajorDiameter,MinorDiameter,Volume,VisionGrade,Grade,SizerSize,SizerGrade,SizerQuality,RodPulse,RodIndex,BatchId,SizeName,GradeName,QualityName,InternalQuality1,InternalQuality2,InternalQuality3,InternalQuality4,InternalQuality5,InternalQuality6,InternalQuality7,InternalQuality8,CupWeight,FruitLength,Subkey,Provider,Offset,Grade,Lane,Red,Red/Orange,Dark Orange,Orange,Orange/Yellow,Yellow/Green,Green,Dark Green,Light Scar,Dark Scar,Start of Batch,Conveyor,Texture,Overall Roundness,Trapeziod Angle (Deg),Stem angle,Stem Area,Smoothness,Flatness,Elongation,Volume (ml),Minor Diameter (mm),Major Diameter (mm),Touching Factor,Double Factor,Calyx size,Stem Size,IQS 1 avg,IQS 2 avg,IQS 3 avg,IQS 4 avg,Fruit,Rough skin,Ridges,Creases,Major Diameter (mm)_duplicate_column_1,Minor Diameter (mm)_duplicate_column_1,Volume (ml)_duplicate_column_1,Cyclic Rod Number,Trip Rod,Fruit Center X (mm),Fruit Center Y (mm)
"2017-12-12 15:49:13",505,1,128.4,31.5,48.45,79.95,0,72.9,71.8,193.9,3,"D",6,4,1,107,225,1072,"mamm","D St","Q1",0,0,0,0,0,0,0,0,230.1,1,0,1,28,"D",1,0,0,0,0.0936,0,0.1086,0.0168,0,0.0299,0.0187,99.7211,0,7248.9238,98.5238,180,180,0,100,3.4073,1.4881,193.8682,71.816,72.8927,0,0,0,0,15.47,11.25,12.33,52.9,100,0,0,0,72.8927,71.816,193.8682,79,280757,3.8319,-2.3165
"2017-12-12 15:49:49",834,1,82.9,16.1,33.4,49.5,0,58.7,55.9,89.2,2,"C",4,3,1,180,220,1072,"larg","C","Q1",0,0,0,0,0,0,0,0,229.6,1,0,1,28,"C",1,0,0.0416,1.5739,59.5444,11.923,24.9208,1.8139,0.0096,0,0,0.1504,0,223.8975,93.3848,180,180,0,93.2198,13.503,5.0103,89.2128,55.8644,58.7353,0,0,0,0,11.45,7.67,7.075,28.64,50,38.8889,0,11.1111,58.7353,55.8644,89.2128,152,281086,2.9849,-2.5362
"2017-12-12 15:49:49",836,1,128.4,26,51.2,77.2,0,70.2,67,147.4,1,"B",6,2,1,182,222,1072,"mamm","B","Q1",0,0,0,0,0,0,0,0,231.2,1,0,1,28,"B",1,0,0.0631,3.3676,75.2567,18.254,2.989,0.0305,0,0,0,0.0261,0,975.3616,92.7647,180,180,0,100,17.3549,4.6618,147.388,66.9605,70.1566,0,0,0,0,12.4,5.375,4.88,28.44,47.3684,52.6316,0,0,70.1566,66.9605,147.388,154,281088,4.6975,-0.3156
"2017-12-12 15:49:50",846,1,115.7,22.7,46.5,69.2,0,66.8,62.4,133.7,2,"C",5,3,1,192,232,1072,"jumb","C","Q1",0,0,0,0,0,0,0,0,230.2,1,0,1,28,"C",1,0,0.0364,2.8134,72.8226,16.7128,7.4498,0.0049,0,0.0388,0.0024,0.1068,0,484.1955,93.484,180,180,0,93.2378,8.4199,6.7426,133.7024,62.3985,66.7526,0,0,0,0,11.495,7.795,4.085,28.59,30,70,0,0,66.7526,62.3985,133.7024,164,281098,1.8611,-2.539
"2017-12-12 15:49:51",853,1,120.4,22.8,48.8,71.6,0,69.6,65.5,140.1,2,"C",5,3,1,199,239,1072,"jumb","C","Q1",0,0,0,0,0,0,0,0,230.4,1,0,1,28,"C",1,0,0.0161,1.932,67.6469,20.6874,8.5575,1.0085,0,0.0069,0.0712,0.0643,0,779.6815,91.915,180,180,0,93.8012,14.7711,6.0902,140.1076,65.4793,69.5923,0,0,0,0,11.97,7.5,4.84,30.155,44.4444,55.5556,0,0,69.5923,65.4793,140.1076,171,281105,1.8839,-1.9703
"2017-12-12 15:49:51",854,1,132.9,30.1,51.4,81.5,0,71.4,67.5,158.3,1,"B",6,2,1,200,240,1072,"mamm","B","Q1",0,0,0,0,0,0,0,0,230.4,1,0,1,28,"B",1,0,0.0271,2.2227,85.6854,11.8504,0.0916,0.0812,0,0,0.0042,0.0271,0,1264.6688,93.0178,180,180,0,100,11.2358,5.7004,158.3396,67.4619,71.4204,0,0,0,0,12.56,5.285,2.82,29.225,47.3684,52.6316,0,0,71.4204,67.4619,158.3396,172,281106,2.8768,-2.5085
"2017-12-12 15:49:51",855,1,108.4,19.3,44.55,63.85,0,66.6,62.7,132.8,2,"C",5,3,1,201,241,1072,"jumb","C","Q1",0,0,0,0,0,0,0,0,230.5,1,0,1,28,"C",1,0,0.0219,0.6234,59.7877,16.5802,22.0152,0.7281,0,0,0.0024,0.2313,0,1150.5592,93.8101,180,180,0,100,12.017,5.9397,132.7565,62.7164,66.5556,0,0,0,0,11.3,9.67,6.725,33.365,33.3333,38.8889,0,27.7778,66.5556,62.7164,132.7565,173,281107,2.2972,-3.6287
"2017-12-12 15:49:52",857,1,168.5,16.5,76,92.5,0,78.4,74.9,211.6,2,"C",7,3,1,203,243,1072,"colo","C","Q1",0,0,0,0,0,0,0,0,229.4,1,0,1,28,"C",1,0,0.0666,3.4336,66.3814,24.477,5.1626,0.2911,0,0,0,0.1789,0,2056.5156,92.9135,180,180,0,93.763,20.11,4.537,211.5706,74.8865,78.363,0,0,0,0,10.485,17.43,8.33,36.69,0,95.4545,0,4.5455,78.363,74.8865,211.5706,175,281109,1.7704,-1.353
"2017-12-12 15:49:52",861,1,77.8,17.3,30.25,47.55,0,57.2,55,82.6,1,"B",3,2,1,207,247,1072,"medi","B","Q1",0,0,0,0,0,0,0,0,229.7,1,0,1,28,"B",1,0,0.0034,1.3125,76.8675,8.1686,12.926,0.3205,0.0034,0,0.0067,0.3678,0,217.1868,93.7864,180,180,0,100,15.8096,3.9934,82.5793,55.0034,57.2447,0,0,0,0,12.445,5.585,4.965,32.27,87.5,0,0,12.5,57.2447,55.0034,82.5793,179,281113,4.5094,-1.5707
"2017-12-12 15:49:53",870,1,195.1,35.9,79.6,115.5,0,86.5,82.5,278,2,"C",8,3,1,216,256,1072,"supe","C","Q1",0,0,0,0,0,0,0,0,230.2,1,0,1,28,"C",1,0,0.0954,3.9867,67.4489,24.5445,3.6284,0.1662,0,0.0029,0.0029,0.1156,0,3558.7988,93.3189,180,180,0,100,18.4235,4.6702,278.0308,82.5065,86.4518,0,0,0,0,8.975,25.625,16.87,48.13,0,95.4545,0,4.5455,86.4518,82.5065,278.0308,188,281122,4.6188,-1.9493
"2017-12-12 15:49:53",871,1,121.2,36,42.6,78.6,0,66,62.9,134.7,1,"B",5,2,1,217,257,1072,"jumb","B","Q1",0,0,0,0,0,0,0,0,229.4,1,0,1,28,"B",1,0,0.0485,2.6922,89.1923,7.218,0.684,0.0073,0,0.034,0.0291,0.0849,0,1170.4072,95.3629,163.2822,180,0,94.8761,3.7892,4.7492,134.6577,62.9224,65.9834,0,0,0,0,11.145,5.635,3.24,28.11,73.6842,26.3158,0,0,65.9834,62.9224,134.6577,189,281123,6.0287,-2.6568
"2017-12-12 15:49:54",878,1,145.4,24.7,60.35,85.05,0,71.9,68.9,170.7,2,"C",6,3,1,224,264,1072,"mamm","C","Q1",0,0,0,0,0,0,0,0,229.9,1,0,1,28,"C",1,0,0.0262,2.101,59.7659,15.3237,22.4528,0.1007,0,0,0,0.2176,0,1291.9908,95.6467,180,180,0,100,10.7332,4.1719,170.6668,68.926,71.8628,0,0,0,0,11.005,8.505,5.37,29.635,20,75,0,5,71.8628,68.926,170.6668,196,281130,3.7593,-3.2103
"2017-12-12 15:49:54",879,1,107.2,28.3,39.45,67.75,0,63.7,60.9,116.5,1,"B",5,2,1,225,265,1072,"jumb","B","Q1",0,0,0,0,0,0,0,0,230.3,1,0,1,28,"B",1,0,0.0026,2.6506,88.5026,8.1425,0.5216,0,0,0,0,0.1615,0,253.2303,93.6048,180,180,0,100,13.5545,4.5443,116.5071,60.8888,63.7201,0,0,0,0,12.805,6.66,4.62,32.795,78.9474,10.5263,0,10.5263,63.7201,60.8888,116.5071,197,281131,3.9881,-2.6519
"2017-12-12 15:49:54",881,1,107.3,21.2,43.05,64.25,0,64,60.8,116.6,1,"B",5,2,1,227,267,1072,"jumb","B","Q1",0,0,0,0,0,0,0,0,230.1,1,0,1,28,"B",1,0,0.0208,3.4062,82.9168,10.177,3.4219,0.0052,0,0,0,0.0391,0,522.7807,94.0512,180,180,0,100,13.6229,5.1748,116.6183,60.7914,64.0208,0,0,0,0,12.08,6.265,4.165,28.78,52.6316,26.3158,0,21.0526,64.0208,60.7914,116.6183,199,281133,4.9999,-2.1093
"2017-12-12 15:49:54",882,1,85.4,14.8,35.3,50.1,0,60.4,57.1,94.3,1,"B",4,2,1,228,268,1072,"larg","B","Q1",0,0,0,0,0,0,0,0,230,1,0,1,28,"B",1,0,0.0422,2.434,83.2604,12.6738,1.3603,0.193,0,0,0.003,0.0211,0,379.1669,92.582,180,180,0,100,14.7002,5.6475,94.3261,57.0736,60.3905,0,0,0,0,12.53,6.15,4.775,30,66.6667,16.6667,0,16.6667,60.3905,57.0736,94.3261,200,281134,4.9097,-2.9763
"2017-12-12 15:49:55",883,1,97.4,2.3,47.55,49.85,0,61.9,59.3,111.5,2,"C",4,3,1,229,269,1072,"larg","C","Q1",0,0,0,0,0,0,0,0,230.1,1,0,1,28,"C",1,0,0.0574,1.2212,59.5978,12.8381,24.9877,1.2021,0.0027,0,0,0.082,0,320.3895,95.9267,180,180,0,91.7821,4.0067,4.1696,111.5366,59.3342,61.8609,0,0,0,0,12,8.855,7.075,29.035,88.8889,11.1111,0,0,61.8609,59.3342,111.5366,201,281135,4.3503,-3.4881
"2017-12-12 15:49:55",885,1,104.8,15,44.9,59.9,0,65.1,61.7,117.6,2,"C",5,3,1,231,271,1072,"jumb","C","Q1",0,0,0,0,0,0,0,0,230.4,1,0,1,28,"C",1,0,0.0338,2.4575,84.5456,11.4381,1.4366,0.013,0.0026,0,0,0.0649,0,540.5707,92.2302,180,180,0,94.2883,17.0595,5.3271,117.6409,61.6852,65.0611,0,0,0,0,12.645,7.03,5.345,33.76,55.5556,44.4444,0,0,65.0611,61.6852,117.6409,203,281137,5.3092,-1.9479
"2017-12-12 15:49:55",886,1,67.2,14.2,26.5,40.7,0,55.9,51.2,72.4,0,"A",3,1,1,232,272,1072,"medi","A","Q1",0,0,0,0,0,0,0,0,230.4,1,0,1,28,"A",1,0,0.0217,2.3059,89.7914,6.9753,0.7037,0.0433,0,0,0,0.1407,0,176.0168,90.9503,180,180,0,100,17.2256,8.731,72.3822,51.1894,55.8628,0,0,0,0,12.5,4.405,4.315,34.46,87.5,6.25,0,6.25,55.8628,51.1894,72.3822,204,281138,6.3804,-3.1162
"2017-12-12 15:49:55",887,1,140.1,19.7,60.2,79.9,0,71.7,68.6,165.5,2,"C",6,3,1,233,273,1072,"mamm","C","Q1",0,0,0,0,0,0,0,0,230.2,1,0,1,28,"C",1,0,0.0021,1.1868,48.3914,12.7347,36.7215,0.9201,0,0,0,0.031,0,638.4962,93.5678,180,180,0,100,14.3461,4.4146,165.516,68.6357,71.7341,0,0,0,0,11.67,11.115,7.955,28.985,10.5263,89.4737,0,0,71.7341,68.6357,165.516,205,281139,6.2972,-2.605
"2017-12-12 15:49:55",888,1,219.4,36.1,91.65,127.75,0,86.4,83,300.9,2,"C",8,3,1,234,274,1072,"supe","C","Q1",0,0,0,0,0,0,0,0,231.5,1,0,1,28,"C",1,0,0.0058,0.1057,42.829,15.1545,37.9875,3.7611,0,0,0.0029,0.1463,0,5608.792,96.1717,166.0737,180,0,88.8503,8.9644,3.9118,300.8991,83.0394,86.3525,0,0,0,0,10.14,23.365,20.01,43.26,0,100,0,0,86.3525,83.0394,300.8991,206,281140,4.0964,-0.4739
"2017-12-12 15:49:55",889,1,119.1,23.4,47.85,71.25,0,67.7,65,142.8,2,"C",5,3,1,235,275,1072,"jumb","C","Q1",0,0,0,0,0,0,0,0,230.1,1,0,1,28,"C",1,0,0.0209,2.3599,88.8424,8.3839,0.3348,0.0023,0,0,0.0186,0.0279,0,602.2937,94.4652,180,180,0,100,11.6945,4.094,142.7632,65.0144,67.7317,0,0,0,0,11.88,7.28,4.975,29.68,47.3684,36.8421,0,15.7895,67.7317,65.0144,142.7632,207,281141,4.309,-2.9154
