Batch Information
EventTime,SizerBatchId,GrowerCode,GrowerName,BatchName,StartTime,EventTime,Name,SizerId,BatchId,DensityMode
"2017-12-11 20:59:26",1005,"P112","Roose","11_12","2017-12-11 12:57:23","2017-12-11 20:59:27","Roose Pro 112 Mandarin ",23,1005,"Disabled"

Fruit
EventTime,Cup,Lane,Weight,LR_Diff,DownWeight,UpWeight,GradeValue,MajorDiameter,MinorDiameter,Volume,VisionGrade,Grade,SizerSize,SizerGrade,SizerQuality,RodPulse,RodIndex,BatchId,SizeName,GradeName,QualityName,InternalQuality1,InternalQuality2,InternalQuality3,InternalQuality4,InternalQuality5,InternalQuality6,InternalQuality7,InternalQuality8,CupWeight,FruitLength,Subkey,Provider,Offset,Grade,Lane,Red,Red/Orange,Dark Orange,Orange,Orange/Yellow,Yellow/Green,Green,Dark Green,Light Scar,Dark Scar,Start of Batch,Conveyor,Texture,Overall Roundness,Trapeziod Angle (Deg),Stem angle,Stem Area,Smoothness,Flatness,Elongation,Volume (ml),Minor Diameter (mm),Major Diameter (mm),Touching Factor,Double Factor,Calyx size,Stem Size,IQS 1 avg,IQS 2 avg,IQS 3 avg,IQS 4 avg,Fruit,Rough skin,Ridges,Creases,Major Diameter (mm)_duplicate_column_1,Minor Diameter (mm)_duplicate_column_1,Volume (ml)_duplicate_column_1,Cyclic Rod Number,Trip Rod,Fruit Center X (mm),Fruit Center Y (mm)
"2017-12-11 20:59:46",388,1,141.6,27.2,57.2,84.4,0,73.2,72.1,195.8,3,"D",6,4,1,106,54,1005,"mamm","D St","Q1",0,0,0,0,0,0,0,0,230.2,1,0,1,28,"D",1,0,0,0,0.0673,0,0.129,0.0262,0,0.0468,0.0468,99.6783,0,6749.6382,98.4613,180,180,0,100,3.4965,1.5523,195.7755,72.1169,73.2452,0,0,0,0,16.21,11.73,12.68,55.83,91.6667,8.3333,0,0,73.2452,72.1169,195.7755,78,164020,4.1676,-2.3444
"2017-12-11 21:00:44",923,1,76.6,15.1,30.75,45.85,0,57,54.3,84.5,1,"B",3,2,1,129,255,1005,"medi","B","Q1",0,0,0,0,0,0,0,0,230.7,1,0,1,28,"B",1,0,0.1229,3.6128,85.5388,9.8722,0.7073,0.1328,0,0,0,0,0,219.9105,94.4463,180,180,0,94.4957,10.9252,4.8262,84.4851,54.3467,57.0344,0,0,0,0,12.12,5.21,4.405,27.94,83.3333,11.1111,0,5.5556,57.0344,54.3467,84.4851,101,164555,3.9245,-1.0755
"2017-12-11 21:00:45",924,1,107.5,18.7,44.4,63.1,0,65.9,62.3,129.6,2,"C",5,3,1,130,256,1005,"jumb","C","Q1",0,0,0,0,0,0,0,0,229.8,1,0,1,28,"C",1,0,0.0147,0.3577,56.2815,11.9727,29.2175,2.0555,0.0049,0,0,0.0857,0,665.0792,94.517,180,180,0,95.1123,3.5241,5.6421,129.5715,62.2585,65.8732,0,0,0,0,10.91,10.03,7.105,32.395,33.3333,61.1111,0,5.5556,65.8732,62.2585,129.5715,102,164556,5.2112,3.763
"2017-12-11 21:00:45",926,1,89,21.2,33.9,55.1,0,59.6,57.1,100.4,1,"B",4,2,1,132,258,1005,"larg","B","Q1",0,0,0,0,0,0,0,0,230,1,0,1,28,"B",1,0,0.1284,3.0536,84.0094,7.8445,4.6178,0.3134,0,0,0,0.0119,0,181.835,95.9161,180,180,0,93.8746,7.0315,4.173,100.3586,57.1167,59.5509,0,0,0,0,11.355,6.86,5.895,28.38,66.6667,11.1111,0,22.2222,59.5509,57.1167,100.3586,104,164558,4.917,-3.7407
"2017-12-11 21:00:45",928,1,131,20.7,55.15,75.85,0,69.1,67.3,160.6,1,"B",5,2,1,134,260,1005,"jumb","B","Q1",0,0,0,0,0,0,0,0,230.3,1,0,1,28,"B",1,0,0.032,1.5751,75.2252,14.4043,8.3131,0.4247,0,0,0,0.0107,0,565.9529,97.3596,157.7258,180,0,92.2227,4.9142,2.679,160.6375,67.3046,69.1321,0,0,0,0,10.42,6.765,7.21,22.705,20,80,0,0,69.1321,67.3046,160.6375,106,164560,2.6124,-2.9942
"2017-12-11 21:00:45",929,1,101.8,23.7,39.05,62.75,0,64.9,61.4,124.5,1,"B",5,2,1,135,261,1005,"jumb","B","Q1",0,0,0,0,0,0,0,0,230.1,1,0,1,28,"B",1,0,0.1315,3.0059,82.028,13.6945,1.1022,0.0253,0,0,0,0,0,398.359,94.3059,180,180,0,88.6736,8.8473,5.5706,124.4856,61.3978,64.9161,0,0,0,0,12.02,6.96,3.605,27.79,75,20,0,5,64.9161,61.3978,124.4856,107,164561,4.647,-3.5678
"2017-12-11 21:00:45",930,1,54.2,13,20.6,33.6,0,50.7,47.7,58.6,2,"C",2,3,1,136,262,1005,"smal","C","Q1",0,0,0,0,0,0,0,0,230.2,1,0,1,28,"C",1,0,0.0563,0.9828,43.3087,9.1873,44.4993,1.9007,0,0,0,0.039,0,137.6356,93.9921,180,180,0,100,4.7954,6.2138,58.6056,47.6549,50.711,0,0,0,0,12.345,8.425,8.18,30.275,100,0,0,0,50.711,47.6549,58.6056,108,164562,5.1547,-3.3798
"2017-12-11 21:00:45",931,1,113.6,9.7,51.95,61.65,0,67.6,62.3,133.1,2,"C",5,3,1,137,263,1005,"jumb","C","Q1",0,0,0,0,0,0,0,0,230.7,1,0,1,28,"C",1,0,0.0864,2.7022,84.8952,9.0403,3.187,0.048,0,0,0,0.0288,0,240.8718,91.9301,180,180,0,94.7614,7.8752,8.1596,133.072,62.3087,67.6091,0,0,0,0,11.91,9.375,7.465,32.92,70,15,0,15,67.6091,62.3087,133.072,109,164563,4.6063,-3.216
"2017-12-11 21:00:46",934,1,91.1,23.4,33.85,57.25,0,59.8,58,103.8,2,"C",4,3,1,140,266,1005,"larg","C","Q1",0,0,0,0,0,0,0,0,231.7,1,0,1,28,"C",1,0,0.0852,1.3895,55.7282,10.396,31.2085,1.081,0.0118,0,0,0.0823,0,696.4264,97.0382,162.722,180,0,85.0311,6.8674,3.0093,103.8074,58.0114,59.7838,0,0,0,0,10.9,9.42,7.735,26.91,70.5882,29.4118,0,0,59.7838,58.0114,103.8074,112,164566,3.0294,-1.5281
"2017-12-11 21:00:46",937,1,58.8,10.5,24.15,34.65,0,52.7,49.3,65.2,1,"B",3,2,1,143,269,1005,"medi","B","Q1",0,0,0,0,0,0,0,0,230.1,1,0,1,28,"B",1,0,0.2647,3.8463,88.4691,7.0389,0.3369,0.004,0,0,0,0.0201,0,204.6814,92.6779,180,180,0,100,10.7321,6.6992,65.1822,49.3137,52.7318,0,0,0,0,12.275,6.065,5.71,29.365,68.75,18.75,0,12.5,52.7318,49.3137,65.1822,115,164569,4.4961,-3.0353
