Batch Information
EventTime,SizerBatchId,GrowerCode,GrowerName,BatchName,StartTime,EventTime,Name,SizerId,BatchId,DensityMode
"2017-12-13 00:02:27",1247,"P112","Roose","20_02","2017-12-12 16:00:08","2017-12-13 00:02:27","Roose Pro 112 Mandarin ",23,1247,"Disabled"

Fruit
EventTime,Cup,Lane,Weight,LR_Diff,DownWeight,UpWeight,GradeValue,MajorDiameter,MinorDiameter,Volume,VisionGrade,Grade,SizerSize,SizerGrade,SizerQuality,RodPulse,RodIndex,BatchId,SizeName,GradeName,QualityName,InternalQuality1,InternalQuality2,InternalQuality3,InternalQuality4,InternalQuality5,InternalQuality6,InternalQuality7,InternalQuality8,CupWeight,FruitLength,Subkey,Provider,Offset,Grade,Lane,Red,Red/Orange,Dark Orange,Orange,Orange/Yellow,Yellow/Green,Green,Dark Green,Light Scar,Dark Scar,Start of Batch,Conveyor,Texture,Overall Roundness,Trapeziod Angle (Deg),Stem angle,Stem Area,Smoothness,Flatness,Elongation,Volume (ml),Minor Diameter (mm),Major Diameter (mm),Touching Factor,Double Factor,Calyx size,Stem Size,IQS 1 avg,IQS 2 avg,IQS 3 avg,IQS 4 avg,Fruit,Rough skin,Ridges,Creases,Major Diameter (mm)_duplicate_column_1,Minor Diameter (mm)_duplicate_column_1,Volume (ml)_duplicate_column_1,Cyclic Rod Number,Trip Rod,Fruit Center X (mm),Fruit Center Y (mm)
"2017-12-13 00:02:41",51,1,138.5,17.2,60.65,77.85,0,72.8,71.7,188.7,3,"D",6,4,1,97,67,1247,"mamm","D St","Q1",0,0,0,0,0,0,0,0,229.9,1,0,1,28,"D",1,0,0,0,0.1054,0,0.1505,0.0169,0,0.0151,0.0038,99.6971,0,5673.5747,98.5201,180,180,0,100,4.2335,1.4921,188.6609,71.7149,72.793,4.7619,0,0,0,15.92,12.15,13.03,56.56,100,0,0,0,72.793,71.7149,188.6609,69,549803,4.836,-2.8794
"2017-12-13 00:03:13",367,1,58.3,12.8,22.75,35.55,0,52.5,49.1,63.2,1,"B",3,2,1,157,49,1247,"medi","B","Q1",0,0,0,0,0,0,0,0,229.7,1,0,1,28,"B",1,0,0.1485,4.4397,82.526,12.3453,0.4415,0.0041,0,0,0,0.0701,0,72.5003,92.8676,180,180,0,100,10.5182,6.5474,63.2199,49.1415,52.4679,10,0,0,0,13.315,5.355,5.095,36.625,78.5714,14.2857,0,7.1429,52.4679,49.1415,63.2199,129,550119,2.9707,-3.7364
"2017-12-13 00:03:13",372,1,74.7,16.5,29.1,45.6,0,56.9,54.7,86.1,2,"C",3,3,1,162,54,1247,"medi","C","Q1",0,0,0,0,0,0,0,0,229.6,1,0,1,28,"C",1,0,0.0429,2.175,40.5327,25.7731,30.9977,0.4291,0.0033,0,0,0.0264,0,208.8667,96.1148,180,180,0,91.8794,4.6056,3.9708,86.1022,54.6517,56.8658,5,0,0,0,11.4,8.01,6.265,34.14,81.25,6.25,0,12.5,56.8658,54.6517,86.1022,134,550124,4.1564,-3.0485
"2017-12-13 00:03:13",373,1,54.7,17.9,18.4,36.3,0,50.4,47.1,58,1,"B",2,2,1,163,55,1247,"smal","B","Q1",0,0,0,0,0,0,0,0,229.6,1,0,1,28,"B",1,0,0.1925,5.1067,80.6875,13.4494,0.2148,0.0313,0,0,0,0.2999,0,304.5954,93.5371,178.1736,180,0,94.9369,4.8535,6.6889,57.9718,47.1175,50.3783,0,0,0,0,11.02,4.77,4.785,31.375,92.8571,7.1429,0,0,50.3783,47.1175,57.9718,135,550125,5.4816,-2.8936
"2017-12-13 00:03:16",396,1,61.8,14.8,23.5,38.3,0,52.8,49.8,67.1,2,"C",3,3,1,186,78,1247,"medi","C","Q1",0,0,0,0,0,0,0,0,229.8,1,0,1,28,"C",1,0,0.063,2.5818,56.6453,23.9561,16.2187,0.307,0,0,0,0.2047,0,158.9202,94.3169,180,180,0,94.3038,6.1821,5.8517,67.1357,49.8327,52.8367,0,0,0,0,11.96,7.645,7.145,31.085,81.25,12.5,0,6.25,52.8367,49.8327,67.1357,158,550148,5.5511,-3.169
"2017-12-13 00:03:16",399,1,50.5,10.7,19.9,30.6,0,49.4,47.5,57.4,1,"B",2,2,1,189,81,1247,"smal","B","Q1",0,0,0,0,0,0,0,0,229.6,1,0,1,28,"B",1,0,0.2377,6.2206,48.742,44.0059,0.6548,0.0359,0.0135,0,0,0.0628,0,741.6452,96.288,180,180,0,100,2.0154,3.7851,57.4435,47.5344,49.3683,0,0,0,0,11.88,5.565,5.27,30.32,92.8571,7.1429,0,0,49.3683,47.5344,57.4435,161,550151,6.2302,-0.8825
"2017-12-13 00:03:19",430,1,36.9,10.5,13.2,23.7,240,43,41.5,46.8,4,"E",1,4,1,220,112,1247,"unde","D St","Q1",0,0,0,0,0,0,0,0,229.6,1,0,1,28,"E",1,0,0,1.9136,63.9506,34.0123,0,0.1235,0,0,0,0,0,49.8285,96.3472,166.7359,180,0,100,5.9301,3.7344,46.7808,41.455,43.0326,475,0,0,0,11.86,4.67,4.53,33.34,100,0,0,0,43.0326,41.455,46.7808,192,550182,0.6053,-2.7271
"2017-12-13 00:03:20",435,1,98.6,15.2,41.7,56.9,0,64,61.4,118.9,2,"C",5,3,1,225,117,1247,"jumb","C","Q1",0,0,0,0,0,0,0,0,229.8,1,0,1,28,"C",1,0,0.0692,4.6153,53.5191,41.0502,0.5077,0.2051,0.0077,0,0.0103,0,0,398.2544,94.9179,180,180,0,100,11.0471,4.0525,118.8641,61.4204,63.9609,4.7619,0,0,0,11.395,9.755,7.635,33.265,83.3333,11.1111,0,5.5556,63.9609,61.4204,118.8641,197,550187,5.7174,0.6429
"2017-12-13 00:03:21",448,1,63.5,14.5,24.5,39,0,52.8,50.2,68.6,1,"B",3,2,1,238,130,1247,"medi","B","Q1",0,0,0,0,0,0,0,0,229.8,1,0,1,28,"B",1,0,0.2313,5.4717,75.6869,18.3201,0.2273,0,0.0039,0,0.0196,0.0196,0,262.216,95.0817,180,180,0,100,7.7682,5.0511,68.6316,50.1559,52.7549,0,0,0,0,11.6,5.91,5.55,29.695,73.3333,26.6667,0,0,52.7549,50.1559,68.6316,210,550200,3.9826,-1.9789
"2017-12-13 00:03:22",456,1,87.5,12.3,37.6,49.9,0,61.8,59.4,105.9,2,"C",4,3,1,246,138,1247,"larg","C","Q1",0,0,0,0,0,0,0,0,230,1,0,1,28,"C",1,0,0.1306,7.3065,52.2959,39.8978,0.1363,0.1874,0.0028,0,0,0.0256,0,664.5479,93.769,180,180,0,100,16.1112,3.9326,105.9065,59.3917,61.7741,0,0,0,0,10.895,7.745,5.94,26.495,76.4706,5.8824,0,17.6471,61.7741,59.3917,105.9065,218,550208,4.1166,-2.0767
"2017-12-13 00:03:23",465,1,57.5,14.4,21.55,35.95,0,52.1,48.1,59,1,"B",3,2,1,255,147,1247,"medi","B","Q1",0,0,0,0,0,0,0,0,229.3,1,0,1,28,"B",1,0,0.1274,4.0262,83.0842,11.9766,0.6073,0.0042,0.0085,0,0.0042,0.1402,0,132.025,90.1551,180,180,0,94.0686,13.3251,8.1086,59.0243,48.0779,52.1411,0,0,0,0,13.405,5.645,5.315,35.72,66.6667,13.3333,0,20,52.1411,48.0779,59.0243,227,550217,4.2794,-2.8404
"2017-12-13 00:03:23",467,1,84.1,18.8,32.65,51.45,0,59.5,56.4,91.3,1,"B",4,2,1,1,149,1247,"larg","B","Q1",0,0,0,0,0,0,0,0,229.9,1,0,1,28,"B",1,0,0.0716,3.7403,78.0193,17.5179,0.5699,0.0218,0.0031,0,0,0.0405,0,334.2282,92.6938,180,180,0,100,14.9967,5.4814,91.3428,56.3542,59.5302,0,0,0,0,12.795,6.86,5.97,32.65,62.5,25,0,12.5,59.5302,56.3542,91.3428,229,550219,4.2362,-2.6446
